"TOA5","Matts Wetlands","CR1000X","22890","CR1000X.Std.04.02","CPU:Testing CO2 sensors_15min.CR1X","34981","Test"
"TIMESTAMP","RECORD","BattV_Min","Eosense","Vaisala","K30"
"2024-06-30 00:45:00",1572,10.61,11.48507,60.86664,149.404
"2024-06-30 01:00:00",1573,10.6,11.0505,52.83069,152.7292
"2024-06-30 01:15:00",1574,10.58,11.5199,64.29665,155.3644
"2024-06-30 01:30:00",1575,10.58,11.23259,52.94317,154.8148
"2024-06-30 01:45:00",1576,10.57,11.00756,80.23312,149.4936
"2024-06-30 02:00:00",1577,10.55,11.55665,52.80751,148.3328
"2024-06-30 02:15:00",1578,10.54,11.06072,80.53661,141.7628
"2024-06-30 02:30:00",1579,10.54,11.54391,52.8574,140.7479
"2024-06-30 02:45:00",1580,10.51,11.53023,62.87671,137.9297
"2024-06-30 03:00:00",1581,10.5,11.32814,83.04497,135.3586
"2024-06-30 03:15:00",1582,10.5,11.00402,74.64484,127.7785
"2024-06-30 03:30:00",1583,10.46,11.57031,54.44862,125.8755
"2024-06-30 03:45:00",1584,10.43,11.04434,58.90989,119.1774
"2024-06-30 04:00:00",1585,10.43,11.54436,55.70065,116.1351
"2024-06-30 04:15:00",1586,10.39,11.52976,55.09158,110.0436
"2024-06-30 04:30:00",1587,10.38,10.99861,83.83683,102.9516
"2024-06-30 04:45:00",1588,10.34,11.51884,57.14566,103.2099
"2024-06-30 05:00:00",1589,10.31,11.49476,56.40313,99.57811
"2024-06-30 05:15:00",1590,10.28,11.55919,69.61123,93.1107
"2024-06-30 05:30:00",1591,10.19,11.57931,54.5514,82.00173
"2024-06-30 05:45:00",1592,10.16,11.54394,56.52409,81.78666
"2024-06-30 06:00:00",1593,10.11,11.41466,83.21479,76.68246
"2024-06-30 06:15:00",1594,10.05,11.06276,82.8976,69.64444
"2024-06-30 06:30:00",1595,9.97,11.07038,55.83669,61.1527
"2024-06-30 06:45:00",1596,9.93,11.06327,55.92182,62.26698
"2024-06-30 07:00:00",1597,9.86,11.18528,52.32809,63.78318
"2024-06-30 07:15:00",1598,9.8,11.48639,82.82267,64.77083
"2024-06-30 07:30:00",1599,9.76,11.53588,62.5734,66.27351
"2024-06-30 07:45:00",1600,9.72,11.51995,86.44005,68.805
"2024-06-30 08:00:00",1601,9.67,10.99362,51.51508,53.52705
"2024-06-30 08:15:00",1602,9.71,11.01505,82.272,44.78469
"2024-06-30 08:30:00",1603,9.72,11.52487,145.0639,21.92249
"2024-06-30 08:45:00",1604,9.71,11.39724,195.1146,13.51527
"2024-06-30 09:00:00",1605,9.67,11.46174,238.9421,8.51794
"2024-06-30 09:15:00",1606,9.66,10.99458,276.4612,6.951889
"2024-06-30 09:30:00",1607,9.63,11.05284,312.6021,3.092662
"2024-06-30 09:45:00",1608,9.63,11.55311,347.94,0.3812665
"2024-06-30 10:00:00",1609,9.61,11.16195,378.4518,3.910291
"2024-06-30 10:15:00",1610,9.59,11.10733,407.1618,1.050857
"2024-06-30 10:30:00",1611,9.57,11.02699,432.871,-3.079288
"2024-06-30 10:45:00",1612,9.53,11.03196,459.5016,-7.045138
"2024-06-30 11:00:00",1613,9.52,11.03296,482.4352,-9.148716
"2024-06-30 11:15:00",1614,9.49,11.56603,506.8507,-10.14571
"2024-06-30 11:30:00",1615,9.47,11.57196,529.1188,-10.94053
"2024-06-30 11:45:00",1616,9.45,11.56406,549.6445,-12.53505
"2024-06-30 12:00:00",1617,9.55,17.32767,564.8155,-13.7667
"2024-06-30 12:15:00",1618,9.57,96.15176,584.4372,-15.30152
"2024-06-30 12:30:00",1619,9.57,164.0976,603.5409,-13.35047
"2024-06-30 12:45:00",1620,9.59,223.1205,621.9352,-12.49101
"2024-06-30 13:00:00",1621,9.59,275.0729,639.4915,-13.04897
"2024-06-30 13:15:00",1622,9.59,321.2731,655.9868,-13.31691
"2024-06-30 13:30:00",1623,9.59,362.9103,671.8332,-12.57287
"2024-06-30 13:45:00",1624,9.6,400.8033,687.3668,-12.829
"2024-06-30 14:00:00",1625,9.6,435.573,702.4988,-12.536
"2024-06-30 14:15:00",1626,9.57,467.7385,717.2597,-11.06431
"2024-06-30 14:30:00",1627,9.59,497.4849,731.4755,-10.23902
"2024-06-30 14:45:00",1628,9.59,525.2278,745.0995,-9.336108
"2024-06-30 15:00:00",1629,9.58,551.0592,758.0424,-11.26539
"2024-06-30 15:15:00",1630,9.58,575.2668,770.3675,-11.75353
"2024-06-30 15:30:00",1631,9.57,597.9581,782.1456,-11.01299
"2024-06-30 15:45:00",1632,9.57,619.39,793.5004,-8.6973
"2024-06-30 16:00:00",1633,9.55,639.5402,804.3508,-9.386982
"2024-06-30 16:15:00",1634,9.56,658.5009,814.4278,-6.155711
"2024-06-30 16:30:00",1635,9.56,676.369,823.7892,-8.308495
"2024-06-30 16:45:00",1636,9.55,693.4026,832.8307,-2.677894
"2024-06-30 17:00:00",1637,9.55,709.496,841.5096,-4.898847
"2024-06-30 17:15:00",1638,9.54,724.7772,849.8046,-4.827499
"2024-06-30 17:30:00",1639,9.54,739.3036,857.7516,-6.69741
"2024-06-30 17:45:00",1640,9.52,753.1066,865.3538,-6.579999
"2024-06-30 18:00:00",1641,9.53,766.3179,872.6584,-2.717557
"2024-06-30 18:15:00",1642,9.52,778.8804,879.6019,0.1987323
"2024-06-30 18:30:00",1643,9.52,790.8997,886.1827,0.4454333
"2024-06-30 18:45:00",1644,9.51,802.3487,892.5627,5.254011
"2024-06-30 19:00:00",1645,9.5,813.3403,898.739,2.518645
"2024-06-30 19:15:00",1646,9.5,823.8417,904.6545,1.916921
"2024-06-30 19:30:00",1647,9.47,833.8685,910.292,4.204345
"2024-06-30 19:45:00",1648,9.48,843.5129,915.7724,6.961297
"2024-06-30 20:00:00",1649,9.48,852.7729,921.0782,6.260263
"2024-06-30 20:15:00",1650,9.48,861.6391,926.1456,9.123047
"2024-06-30 20:30:00",1651,9.47,870.0429,930.9312,8.775316
"2024-06-30 20:45:00",1652,9.46,878.1468,935.5916,19.51629
"2024-06-30 21:00:00",1653,9.46,885.9354,940.1614,24.06258
"2024-06-30 21:15:00",1654,9.42,893.4394,944.5409,22.33396
"2024-06-30 21:30:00",1655,9.44,900.6457,948.8154,23.43517
"2024-06-30 21:45:00",1656,9.43,907.582,952.9814,21.84471
"2024-06-30 22:00:00",1657,9.43,914.2664,957.1121,23.04879
"2024-06-30 22:15:00",1658,9.41,920.6962,961.1254,22.73389
"2024-06-30 22:30:00",1659,9.41,926.8707,965.0352,22.0582
"2024-06-30 22:45:00",1660,9.4,932.7596,968.7898,21.51453
"2024-06-30 23:00:00",1661,9.37,938.451,972.4521,19.34219
"2024-06-30 23:15:00",1662,9.38,943.9575,976.0206,23.59616
"2024-06-30 23:30:00",1663,9.38,949.2805,979.4846,23.57993
"2024-06-30 23:45:00",1664,9.37,954.3503,982.8848,24.77847
"2024-07-01 00:00:00",1665,9.36,959.335,986.2477,24.39004
"2024-07-01 00:15:00",1666,9.35,964.2018,989.5446,28.20542
"2024-07-01 00:30:00",1667,9.34,968.8568,992.7244,24.75166
"2024-07-01 00:45:00",1668,9.31,973.3975,995.7123,25.7812
"2024-07-01 01:00:00",1669,9.32,977.7686,998.5694,25.13361
"2024-07-01 01:15:00",1670,9.32,982.0295,1001.235,24.4604
"2024-07-01 01:30:00",1671,9.3,986.1733,1003.842,20.52688
"2024-07-01 01:45:00",1672,9.29,990.2134,1006.401,20.90506
"2024-07-01 02:00:00",1673,9.28,994.1471,1008.848,20.94693
"2024-07-01 02:15:00",1674,9.28,997.9255,1011.255,9.02911
"2024-07-01 02:30:00",1675,9.24,1001.599,1013.571,9.152632
"2024-07-01 02:45:00",1676,9.25,1005.165,1015.877,7.346201
"2024-07-01 03:00:00",1677,9.24,1008.582,1018.089,8.143276
"2024-07-01 03:15:00",1678,9.24,1011.878,1020.234,9.380014
"2024-07-01 03:30:00",1679,9.22,1015.078,1022.302,9.463494
"2024-07-01 03:45:00",1680,9.21,1018.164,1024.312,12.49056
"2024-07-01 04:00:00",1681,9.2,1021.127,1026.262,11.68959
"2024-07-01 04:15:00",1682,9.16,1023.956,1028.112,13.92963
"2024-07-01 04:30:00",1683,9.18,1026.71,1029.92,10.53306
"2024-07-01 04:45:00",1684,9.16,1029.346,1031.707,8.974178
"2024-07-01 05:00:00",1685,9.15,1031.925,1033.392,11.32674
"2024-07-01 05:15:00",1686,9.14,1034.39,1034.996,10.60826
"2024-07-01 05:30:00",1687,9.13,1036.774,1036.478,12.18721
"2024-07-01 05:45:00",1688,9.12,1039.032,1037.887,8.71139
"2024-07-01 06:00:00",1689,9.08,1041.255,1039.207,8.471373
"2024-07-01 06:15:00",1690,9.09,1043.36,1040.422,10.41908
"2024-07-01 06:30:00",1691,9.08,1045.41,1041.523,10.4649
"2024-07-01 06:45:00",1692,9.07,1047.374,1042.611,9.540918
"2024-07-01 07:00:00",1693,9.05,1049.364,1043.835,11.13964
"2024-07-01 07:15:00",1694,9.05,1051.272,1045.077,10.31452
"2024-07-01 07:30:00",1695,9.03,1053.101,1046.257,10.59417
"2024-07-01 07:45:00",1696,8.99,1054.857,1047.28,13.44375
"2024-07-01 08:00:00",1697,8.96,1056.27,1047.232,415.058
"2024-07-01 08:15:00",1698,8.94,1057.848,1048.112,398.7383
"2024-07-01 08:30:00",1699,8.91,1059.506,1049.146,469.6742
"2024-07-01 08:45:00",1700,8.9,1061.04,1050.465,428.5053
"2024-07-01 09:00:00",1701,8.88,1062.584,1051.187,532.2321
"2024-07-01 09:15:00",1702,8.85,1064.007,1051.523,939.2834
"2024-07-01 09:30:00",1703,8.65,1064.468,1050.13,865.196
"2024-07-01 09:45:00",1704,8.7,1064.651,1045.908,904.1505
"2024-07-01 10:00:00",1705,8.65,1064.867,1042.916,836.4124
"2024-07-01 10:15:00",1706,8.55,1064.355,1039.615,836.0555
"2024-07-01 10:30:00",1707,8.58,1063.706,1033.379,813.0677
"2024-07-01 10:45:00",1708,8.56,1063.026,1028.131,658.9869
"2024-07-01 11:00:00",1709,8.54,1062.247,1022.845,560.2734
"2024-07-01 11:15:00",1710,8.43,1061.596,1021.344,1177.875
"2024-07-01 11:30:00",1711,8.35,1060.379,1017.767,834.0052
"2024-07-01 11:45:00",1712,8.42,1057.951,1003.594,388.7728
"2024-07-01 12:00:00",1713,8.41,1056.562,998.1106,588.3807
"2024-07-01 12:15:00",1714,8.42,1054.971,990.7277,242.6712
"2024-07-01 12:30:00",1715,8.42,1053.488,984.2018,389.453
"2024-07-01 12:45:00",1716,8.4,1051.647,976.8469,518.0955
"2024-07-01 13:00:00",1717,8.37,1050.038,969.0858,370.3152
"2024-07-01 13:15:00",1718,8.38,1048.238,961.5919,194.5173
"2024-07-01 13:30:00",1719,8.35,1046.563,955.2928,606.9222
"2024-07-01 13:45:00",1720,8.38,1044.821,947.0065,252.5339
"2024-07-01 14:00:00",1721,8.35,1042.926,939.8257,461.2364
"2024-07-01 14:15:00",1722,8.35,1041.075,932.2048,197.1596
"2024-07-01 14:30:00",1723,8.33,1038.958,924.5461,110.45
"2024-07-01 14:45:00",1724,8.29,1036.813,917.5536,397.8851
"2024-07-01 15:00:00",1725,8.3,1034.252,908.5594,106.7041
"2024-07-01 15:15:00",1726,8.31,1032.042,900.5164,175.7386
"2024-07-01 15:30:00",1727,8.31,1029.825,892.9477,187.7336
"2024-07-01 15:45:00",1728,8.28,1027.519,886.0328,617.8145
"2024-07-01 16:00:00",1729,8.27,1024.197,875.5854,155.6476
"2024-07-01 16:15:00",1730,8.27,1020.889,866.1784,351.4124
"2024-07-01 16:30:00",1731,8.2,1016.941,856.3173,137.2001
"2024-07-01 16:45:00",1732,8.24,1013.3,848.2802,176.0881
"2024-07-01 17:00:00",1733,8.24,1009.865,841.4327,224.6041
"2024-07-01 17:15:00",1734,8.21,1006.316,834.8101,162.3798
"2024-07-01 17:30:00",1735,8.2,1002.224,827.2305,232.6812
"2024-07-01 17:45:00",1736,8.19,998.4023,820.7791,100.0322
"2024-07-01 18:00:00",1737,8.19,994.6169,814.3906,175.6532
"2024-07-01 18:15:00",1738,8.15,990.746,807.845,140.6841
"2024-07-01 18:30:00",1739,8.14,986.1827,800.0773,84.7054
"2024-07-01 18:45:00",1740,8.15,982.1073,793.4215,135.0562
