Date,SpC
2023-01-09T11:45:00Z,272.4
2023-01-09T12:00:00Z,275.1
2023-01-09T12:15:00Z,275.9
2023-01-09T12:30:00Z,276.2
2023-01-09T12:45:00Z,278.2
2023-01-09T13:00:00Z,279
2023-01-09T13:15:00Z,280.5
2023-01-09T13:30:00Z,283.2
2023-01-09T13:45:00Z,284
2023-01-09T14:00:00Z,284.8
2023-01-09T14:15:00Z,285.9
2023-01-09T14:30:00Z,286.7
2023-01-09T14:45:00Z,287.5
2023-01-09T15:00:00Z,288.2
2023-01-09T15:15:00Z,288.6
2023-01-09T15:30:00Z,288.6
2023-01-09T15:45:00Z,289
2023-01-09T16:00:00Z,288.6
2023-01-09T16:15:00Z,288.3
2023-01-09T16:30:00Z,288.3
2023-01-09T16:45:00Z,287.9
2023-01-09T17:00:00Z,287.9
2023-01-09T17:15:00Z,287.5
2023-01-09T17:30:00Z,287.5
2023-01-09T17:45:00Z,286.8
2023-01-09T18:00:00Z,286
2023-01-09T18:15:00Z,286
2023-01-09T18:30:00Z,285.2
2023-01-09T18:45:00Z,284.9
2023-01-09T19:00:00Z,284.1
2023-01-09T19:15:00Z,283.3
2023-01-09T19:30:00Z,283
2023-01-09T19:45:00Z,282.2
2023-01-09T20:00:00Z,281.4
2023-01-09T20:15:00Z,280.7
2023-01-09T20:30:00Z,280.3
2023-01-09T20:45:00Z,279.5
2023-01-09T21:00:00Z,278.7
2023-01-09T21:15:00Z,278.4
2023-01-09T21:30:00Z,277.6
2023-01-09T21:45:00Z,277.2
2023-01-09T22:00:00Z,276.8
2023-01-09T22:15:00Z,276.4
2023-01-09T22:30:00Z,275.3
2023-01-09T22:45:00Z,274.9
2023-01-09T23:00:00Z,274.5
2023-01-09T23:15:00Z,274.1
2023-01-09T23:30:00Z,273.8
2023-01-09T23:45:00Z,273.4
2023-01-10T00:00:00Z,272.6
2023-01-10T00:15:00Z,272.2
2023-01-10T00:30:00Z,271.8
2023-01-10T00:45:00Z,271.4
2023-01-10T01:00:00Z,271.1
2023-01-10T01:15:00Z,270.3
2023-01-10T01:30:00Z,269.9
2023-01-10T01:45:00Z,269.5
2023-01-10T02:00:00Z,269.1
2023-01-10T02:15:00Z,268.7
2023-01-10T02:30:00Z,268
2023-01-10T02:45:00Z,268
2023-01-10T03:00:00Z,268
2023-01-10T03:15:00Z,267.2
2023-01-10T03:30:00Z,266.8
2023-01-10T03:45:00Z,266.8
2023-01-10T04:00:00Z,266.4
2023-01-10T04:15:00Z,266
2023-01-10T04:30:00Z,266
2023-01-10T04:45:00Z,265.7
2023-01-10T05:00:00Z,265.7
2023-01-10T05:15:00Z,265.3
2023-01-10T05:30:00Z,264.9
2023-01-10T05:45:00Z,264.5
2023-01-10T06:00:00Z,264.5
2023-01-10T06:15:00Z,264.1
2023-01-10T06:30:00Z,264.1
2023-01-10T06:45:00Z,264.1
2023-01-10T07:00:00Z,263.7
2023-01-10T07:15:00Z,263.4
2023-01-10T07:30:00Z,263.4
2023-01-10T07:45:00Z,263
2023-01-10T08:00:00Z,262.2
2023-01-10T08:15:00Z,262.2
2023-01-10T08:30:00Z,262.2
2023-01-10T08:45:00Z,261.8
2023-01-10T09:00:00Z,261.8
2023-01-10T09:15:00Z,261.4
2023-01-10T09:30:00Z,261.8
2023-01-10T09:45:00Z,262.2
2023-01-10T10:00:00Z,262.6
2023-01-10T10:15:00Z,263.4
2023-01-10T10:30:00Z,263.8
2023-01-10T10:45:00Z,265.7
2023-01-10T11:00:00Z,266.5
2023-01-10T11:15:00Z,268
2023-01-10T11:30:00Z,269.2
2023-01-10T11:45:00Z,270
2023-01-10T12:00:00Z,270.3
2023-01-10T12:15:00Z,271.9
2023-01-10T12:30:00Z,272.3
2023-01-10T12:45:00Z,273.5
2023-01-10T13:00:00Z,274.6
2023-01-10T13:15:00Z,277
2023-01-10T13:30:00Z,277.7
2023-01-10T13:45:00Z,279.7
2023-01-10T14:00:00Z,280.8
2023-01-10T14:15:00Z,282
2023-01-10T14:30:00Z,283.1
2023-01-10T14:45:00Z,283.5
2023-01-10T15:00:00Z,284.7
2023-01-10T15:15:00Z,285.5
2023-01-10T15:30:00Z,285.5
2023-01-10T15:45:00Z,285.9
2023-01-10T16:00:00Z,285.9
2023-01-10T16:15:00Z,285.5
2023-01-10T16:30:00Z,285.1
2023-01-10T16:45:00Z,285.1
2023-01-10T17:00:00Z,285.1
2023-01-10T17:15:00Z,285.1
2023-01-10T17:30:00Z,284.7
2023-01-10T17:45:00Z,284.7
2023-01-10T18:00:00Z,284.3
2023-01-10T18:15:00Z,283.6
2023-01-10T18:30:00Z,283.2
2023-01-10T18:45:00Z,282.4
2023-01-10T19:00:00Z,281.6
2023-01-10T19:15:00Z,280.9
2023-01-10T19:30:00Z,280.1
2023-01-10T19:45:00Z,279.7
2023-01-10T20:00:00Z,278.6
2023-01-10T20:15:00Z,277.8
2023-01-10T20:30:00Z,277.4
2023-01-10T20:45:00Z,276.6
2023-01-10T21:00:00Z,275.8
2023-01-10T21:15:00Z,275.5
2023-01-10T21:30:00Z,274.7
2023-01-10T21:45:00Z,273.9
2023-01-10T22:00:00Z,273.5
2023-01-10T22:15:00Z,272.8
2023-01-10T22:30:00Z,272.4
2023-01-10T22:45:00Z,271.6
2023-01-10T23:00:00Z,271.2
2023-01-10T23:15:00Z,270.4
2023-01-10T23:30:00Z,270.1
2023-01-10T23:45:00Z,269.3
2023-01-11T00:00:00Z,268.9
2023-01-11T00:15:00Z,268.1
2023-01-11T00:30:00Z,267.7
2023-01-11T00:45:00Z,267
2023-01-11T01:00:00Z,266.6
2023-01-11T01:15:00Z,265.8
2023-01-11T01:30:00Z,265
2023-01-11T01:45:00Z,264.6
2023-01-11T02:00:00Z,263.8
2023-01-11T02:15:00Z,263.9
2023-01-11T02:30:00Z,263.5
2023-01-11T02:45:00Z,262.7
2023-01-11T03:00:00Z,261.9
2023-01-11T03:15:00Z,261.5
2023-01-11T03:30:00Z,261.5
2023-01-11T03:45:00Z,261.2
2023-01-11T04:00:00Z,260.4
2023-01-11T04:15:00Z,260
2023-01-11T04:30:00Z,259.6
2023-01-11T04:45:00Z,259.2
2023-01-11T05:00:00Z,259.2
2023-01-11T05:15:00Z,258.8
2023-01-11T05:30:00Z,258.4
2023-01-11T05:45:00Z,258.5
2023-01-11T06:00:00Z,257.7
2023-01-11T06:15:00Z,257.3
2023-01-11T06:30:00Z,256.9
2023-01-11T06:45:00Z,256.9
2023-01-11T07:00:00Z,256.5
2023-01-11T07:15:00Z,256.5
2023-01-11T07:30:00Z,256.2
2023-01-11T07:45:00Z,255.8
2023-01-11T08:00:00Z,255
2023-01-11T08:15:00Z,255
2023-01-11T08:30:00Z,255
2023-01-11T08:45:00Z,254.6
2023-01-11T09:00:00Z,254.2
2023-01-11T09:15:00Z,254.2
2023-01-11T09:30:00Z,254.6
2023-01-11T09:45:00Z,255
2023-01-11T10:00:00Z,255.4
2023-01-11T10:15:00Z,256.6
2023-01-11T10:30:00Z,257.7
2023-01-11T10:45:00Z,259.3
2023-01-11T11:00:00Z,260.4
2023-01-11T11:15:00Z,262
2023-01-11T11:30:00Z,265.1
2023-01-11T11:45:00Z,266.6
2023-01-11T12:00:00Z,269.7
2023-01-11T12:15:00Z,269.8
2023-01-11T12:30:00Z,270.9
2023-01-11T12:45:00Z,272.8
2023-01-11T13:00:00Z,274.4
2023-01-11T13:15:00Z,276.4
2023-01-11T13:30:00Z,279
2023-01-11T13:45:00Z,279.8
2023-01-11T14:00:00Z,281
2023-01-11T14:15:00Z,282.2
2023-01-11T14:30:00Z,283.7
2023-01-11T14:45:00Z,284.9
2023-01-11T15:00:00Z,285.6
2023-01-11T15:15:00Z,286
2023-01-11T15:30:00Z,286.4
2023-01-11T15:45:00Z,287.2
2023-01-11T16:00:00Z,287.2
2023-01-11T16:15:00Z,286.8
2023-01-11T16:30:00Z,287.2
2023-01-11T16:45:00Z,286.8
2023-01-11T17:00:00Z,286.4
2023-01-11T17:15:00Z,286.4
2023-01-11T17:30:00Z,286.4
2023-01-11T17:45:00Z,286.4
2023-01-11T18:00:00Z,286
2023-01-11T18:15:00Z,286
2023-01-11T18:30:00Z,286
2023-01-11T18:45:00Z,285.7
2023-01-11T19:00:00Z,284.5
2023-01-11T19:15:00Z,283.7
2023-01-11T19:30:00Z,283.3
2023-01-11T19:45:00Z,282.9
2023-01-11T20:00:00Z,282.6
2023-01-11T20:15:00Z,281.8
2023-01-11T20:30:00Z,281.4
2023-01-11T20:45:00Z,280.6
2023-01-11T21:00:00Z,280.2
2023-01-11T21:15:00Z,279.9
2023-01-11T21:30:00Z,278.7
2023-01-11T21:45:00Z,278.3
2023-01-11T22:00:00Z,277.9
2023-01-11T22:15:00Z,277.5
2023-01-11T22:30:00Z,276.7
2023-01-11T22:45:00Z,276.8
2023-01-11T23:00:00Z,276.4
2023-01-11T23:15:00Z,275.6
2023-01-11T23:30:00Z,275.6
2023-01-11T23:45:00Z,274.4
2023-01-12T00:00:00Z,274.4
2023-01-12T00:15:00Z,273.6
2023-01-12T00:30:00Z,273.7
2023-01-12T00:45:00Z,272.9
2023-01-12T01:00:00Z,272.5
2023-01-12T01:15:00Z,271.7
2023-01-12T01:30:00Z,271.3
2023-01-12T01:45:00Z,271.3
2023-01-12T02:00:00Z,270.9
2023-01-12T02:15:00Z,270.1
2023-01-12T02:30:00Z,270.1
2023-01-12T02:45:00Z,269.7
2023-01-12T03:00:00Z,269.4
2023-01-12T03:15:00Z,269
2023-01-12T03:30:00Z,269
2023-01-12T03:45:00Z,268.2
2023-01-12T04:00:00Z,268.2
2023-01-12T04:15:00Z,268.2
2023-01-12T04:30:00Z,267.4
2023-01-12T04:45:00Z,267
2023-01-12T05:00:00Z,267
2023-01-12T05:15:00Z,266.6
2023-01-12T05:30:00Z,266.7
2023-01-12T05:45:00Z,266.7
2023-01-12T06:00:00Z,265.9
2023-01-12T06:15:00Z,265.9
2023-01-12T06:30:00Z,265.5
2023-01-12T06:45:00Z,265.5
2023-01-12T07:00:00Z,265.5
2023-01-12T07:15:00Z,265.1
2023-01-12T07:30:00Z,264.7
2023-01-12T07:45:00Z,264.7
2023-01-12T08:00:00Z,264.7
2023-01-12T08:15:00Z,264.3
2023-01-12T08:30:00Z,264.7
2023-01-12T08:45:00Z,264.3
2023-01-12T09:00:00Z,264.7
2023-01-12T09:15:00Z,264.7
2023-01-12T09:30:00Z,265.1
2023-01-12T09:45:00Z,265.9
2023-01-12T10:00:00Z,265.9
2023-01-12T10:15:00Z,265.5
2023-01-12T10:30:00Z,267.8
2023-01-12T10:45:00Z,269.4
2023-01-12T11:00:00Z,270.5
2023-01-12T11:15:00Z,272.5
2023-01-12T11:30:00Z,275.6
2023-01-12T11:45:00Z,276.7
2023-01-12T12:00:00Z,279.8
2023-01-12T12:15:00Z,280.2
2023-01-12T12:30:00Z,281
2023-01-12T12:45:00Z,283.7
2023-01-12T13:00:00Z,285.3
2023-01-12T13:15:00Z,287.2
2023-01-12T13:30:00Z,289.5
2023-01-12T13:45:00Z,291.1
2023-01-12T14:00:00Z,291.5
2023-01-12T14:15:00Z,293
2023-01-12T14:30:00Z,294.2
2023-01-12T14:45:00Z,295.7
2023-01-12T15:00:00Z,296.1
2023-01-12T15:15:00Z,296.9
2023-01-12T15:30:00Z,297.7
2023-01-12T15:45:00Z,298.1
2023-01-12T16:00:00Z,297.7
2023-01-12T16:15:00Z,297.7
2023-01-12T16:30:00Z,297.3
2023-01-12T16:45:00Z,296.9
2023-01-12T17:00:00Z,296.9
2023-01-12T17:15:00Z,296.5
2023-01-12T17:30:00Z,296.5
2023-01-12T17:45:00Z,296.2
2023-01-12T18:00:00Z,296.2
2023-01-12T18:15:00Z,295.8
2023-01-12T18:30:00Z,295
2023-01-12T18:45:00Z,295
2023-01-12T19:00:00Z,294.3
2023-01-12T19:15:00Z,293.5
2023-01-12T19:30:00Z,292.7
2023-01-12T19:45:00Z,291.9
2023-01-12T20:00:00Z,291.2
2023-01-12T20:15:00Z,290.4
2023-01-12T20:30:00Z,289.6
2023-01-12T20:45:00Z,289.2
2023-01-12T21:00:00Z,288.9
2023-01-12T21:15:00Z,288.5
2023-01-12T21:30:00Z,288.1
2023-01-12T21:45:00Z,287.3
2023-01-12T22:00:00Z,287.3
2023-01-12T22:15:00Z,287.3
2023-01-12T22:30:00Z,287.7
2023-01-12T22:45:00Z,287.7
2023-01-12T23:00:00Z,287.7
2023-01-12T23:15:00Z,287.7
2023-01-12T23:30:00Z,288.1
2023-01-12T23:45:00Z,288.1
2023-01-13T00:00:00Z,288.1
2023-01-13T00:15:00Z,288.5
2023-01-13T00:30:00Z,288.5
2023-01-13T00:45:00Z,288.5
2023-01-13T01:00:00Z,288.9
2023-01-13T01:15:00Z,288.9
2023-01-13T01:30:00Z,288.9
2023-01-13T01:45:00Z,289.3
2023-01-13T02:00:00Z,289.3
2023-01-13T02:15:00Z,289.2
2023-01-13T02:30:00Z,289.6
2023-01-13T02:45:00Z,290
2023-01-13T03:00:00Z,290.4
2023-01-13T03:15:00Z,287.2
2023-01-13T03:30:00Z,257.8
2023-01-13T03:45:00Z,270.7
2023-01-13T04:00:00Z,274.3
2023-01-13T04:15:00Z,254.2
2023-01-13T04:30:00Z,230.8
2023-01-13T04:45:00Z,231.2
2023-01-13T05:00:00Z,240.5
2023-01-13T05:15:00Z,248.9
2023-01-13T05:30:00Z,253.8
2023-01-13T05:45:00Z,256.6
2023-01-13T06:00:00Z,258.6
2023-01-13T06:15:00Z,261
2023-01-13T06:30:00Z,262.2
2023-01-13T06:45:00Z,263.4
2023-01-13T07:00:00Z,265.8
2023-01-13T07:15:00Z,267.5
2023-01-13T07:30:00Z,268.3
2023-01-13T07:45:00Z,269.9
2023-01-13T08:00:00Z,268.7
2023-01-13T08:15:00Z,266.7
2023-01-13T08:30:00Z,264.3
2023-01-13T08:45:00Z,263.1
2023-01-13T09:00:00Z,262.3
2023-01-13T09:15:00Z,262.3
2023-01-13T09:30:00Z,261.5
2023-01-13T09:45:00Z,261.1
2023-01-13T10:00:00Z,260.3
2023-01-13T10:15:00Z,260.7
2023-01-13T10:30:00Z,261.9
2023-01-13T10:45:00Z,264.3
2023-01-13T11:00:00Z,266.3
2023-01-13T11:15:00Z,269.9
2023-01-13T11:30:00Z,273.1
2023-01-13T11:45:00Z,275.9
2023-01-13T12:00:00Z,279.5
2023-01-13T12:15:00Z,281.9
2023-01-13T12:30:00Z,284.3
2023-01-13T12:45:00Z,286.3
2023-01-13T13:00:00Z,287.1
2023-01-13T13:15:00Z,288.7
2023-01-13T13:30:00Z,289
2023-01-13T13:45:00Z,291
2023-01-13T14:00:00Z,291.8
2023-01-13T14:15:00Z,291.8
2023-01-13T14:30:00Z,291.4
2023-01-13T14:45:00Z,292.6
2023-01-13T15:00:00Z,292.7
2023-01-13T15:15:00Z,292.7
2023-01-13T15:30:00Z,292.3
2023-01-13T15:45:00Z,291.9
2023-01-13T16:00:00Z,291.5
2023-01-13T16:15:00Z,291.6
2023-01-13T16:30:00Z,292
2023-01-13T16:45:00Z,291.6
2023-01-13T17:00:00Z,291.6
2023-01-13T17:15:00Z,291.6
2023-01-13T17:30:00Z,291.2
2023-01-13T17:45:00Z,291.2
2023-01-13T18:00:00Z,290.5
2023-01-13T18:15:00Z,289.3
2023-01-13T18:30:00Z,288.5
2023-01-13T18:45:00Z,287.3
2023-01-13T19:00:00Z,286.2
2023-01-13T19:15:00Z,285
2023-01-13T19:30:00Z,283.4
2023-01-13T19:45:00Z,281.8
2023-01-13T20:00:00Z,281.1
2023-01-13T20:15:00Z,279.1
2023-01-13T20:30:00Z,277.5
2023-01-13T20:45:00Z,276.3
2023-01-13T21:00:00Z,274.7
2023-01-13T21:15:00Z,273.9
2023-01-13T21:30:00Z,272.4
2023-01-13T21:45:00Z,271.6
2023-01-13T22:00:00Z,270.4
2023-01-13T22:15:00Z,268.8
2023-01-13T22:30:00Z,267.6
2023-01-13T22:45:00Z,266.8
2023-01-13T23:00:00Z,265.7
2023-01-13T23:15:00Z,264.9
2023-01-13T23:30:00Z,263.7
2023-01-13T23:45:00Z,263.3
2023-01-14T00:00:00Z,262.5
2023-01-14T00:15:00Z,261.7
2023-01-14T00:30:00Z,260.9
2023-01-14T00:45:00Z,260.1
2023-01-14T01:00:00Z,259.3
2023-01-14T01:15:00Z,258.1
2023-01-14T01:30:00Z,257.8
2023-01-14T01:45:00Z,256.2
2023-01-14T02:00:00Z,255.4
2023-01-14T02:15:00Z,254.6
2023-01-14T02:30:00Z,253.4
2023-01-14T02:45:00Z,252.2
2023-01-14T03:00:00Z,251
2023-01-14T03:15:00Z,250.2
2023-01-14T03:30:00Z,249.5
2023-01-14T03:45:00Z,248.3
2023-01-14T04:00:00Z,247.5
2023-01-14T04:15:00Z,246.3
2023-01-14T04:30:00Z,245.1
2023-01-14T04:45:00Z,244.7
2023-01-14T05:00:00Z,243.1
2023-01-14T05:15:00Z,242.3
2023-01-14T05:30:00Z,241.9
2023-01-14T05:45:00Z,240.7
2023-01-14T06:00:00Z,240
2023-01-14T06:15:00Z,239.2
2023-01-14T06:30:00Z,238.4
2023-01-14T06:45:00Z,237.6
2023-01-14T07:00:00Z,236.8
2023-01-14T07:15:00Z,236
2023-01-14T07:30:00Z,235.2
2023-01-14T07:45:00Z,234.4
2023-01-14T08:00:00Z,233.6
2023-01-14T08:15:00Z,232.8
2023-01-14T08:30:00Z,232.4
2023-01-14T08:45:00Z,232
2023-01-14T09:00:00Z,231.2
2023-01-14T09:15:00Z,230.8
2023-01-14T09:30:00Z,230.4
2023-01-14T09:45:00Z,230.1
2023-01-14T10:00:00Z,229.6
2023-01-14T10:15:00Z,229.6
2023-01-14T10:30:00Z,228.8
2023-01-14T10:45:00Z,229.2
2023-01-14T11:00:00Z,229.6
2023-01-14T11:15:00Z,230
2023-01-14T11:30:00Z,230.4
2023-01-14T11:45:00Z,230.4
2023-01-14T12:00:00Z,231.1
2023-01-14T12:15:00Z,231.9
2023-01-14T12:30:00Z,232.3
2023-01-14T12:45:00Z,233.1
2023-01-14T13:00:00Z,234.2
2023-01-14T13:15:00Z,235
2023-01-14T13:30:00Z,235.4
2023-01-14T13:45:00Z,236.1
2023-01-14T14:00:00Z,236.5
2023-01-14T14:15:00Z,236.5
2023-01-14T14:30:00Z,237.3
2023-01-14T14:45:00Z,237.7
2023-01-14T15:00:00Z,238
2023-01-14T15:15:00Z,238
2023-01-14T15:30:00Z,238
2023-01-14T15:45:00Z,238
2023-01-14T16:00:00Z,237.2
2023-01-14T16:15:00Z,236.4
2023-01-14T16:30:00Z,236.5
2023-01-14T16:45:00Z,236.1
2023-01-14T17:00:00Z,235.3
2023-01-14T17:15:00Z,234.9
2023-01-14T17:30:00Z,234.1
2023-01-14T17:45:00Z,233.3
2023-01-14T18:00:00Z,232.9
2023-01-14T18:15:00Z,232.2
2023-01-14T18:30:00Z,231.8
2023-01-14T18:45:00Z,231.4
2023-01-14T19:00:00Z,230.6
2023-01-14T19:15:00Z,230.2
2023-01-14T19:30:00Z,229.8
2023-01-14T19:45:00Z,228.6
2023-01-14T20:00:00Z,228.2
2023-01-14T20:15:00Z,227.9
2023-01-14T20:30:00Z,227.5
2023-01-14T20:45:00Z,226.7
2023-01-14T21:00:00Z,225.9
2023-01-14T21:15:00Z,225.5
2023-01-14T21:30:00Z,224.7
2023-01-14T21:45:00Z,224.3
2023-01-14T22:00:00Z,223.2
2023-01-14T22:15:00Z,222.8
2023-01-14T22:30:00Z,222.4
2023-01-14T22:45:00Z,221.6
2023-01-14T23:00:00Z,221.2
2023-01-14T23:15:00Z,220.4
2023-01-14T23:30:00Z,220
2023-01-14T23:45:00Z,219.7
2023-01-15T00:00:00Z,219.3
2023-01-15T00:15:00Z,218.5
2023-01-15T00:30:00Z,218.1
2023-01-15T00:45:00Z,217.3
2023-01-15T01:00:00Z,216.9
2023-01-15T01:15:00Z,216.5
2023-01-15T01:30:00Z,215.7
2023-01-15T01:45:00Z,215.8
2023-01-15T02:00:00Z,215.4
2023-01-15T02:15:00Z,215
2023-01-15T02:30:00Z,214.6
2023-01-15T02:45:00Z,213.8
2023-01-15T03:00:00Z,213.8
2023-01-15T03:15:00Z,213.4
2023-01-15T03:30:00Z,212.6
2023-01-15T03:45:00Z,212.2
2023-01-15T04:00:00Z,211.8
2023-01-15T04:15:00Z,211.5
2023-01-15T04:30:00Z,211.1
2023-01-15T04:45:00Z,210.7
2023-01-15T05:00:00Z,210.3
2023-01-15T05:15:00Z,209.9
2023-01-15T05:30:00Z,209.1
2023-01-15T05:45:00Z,208.7
2023-01-15T06:00:00Z,208.7
2023-01-15T06:15:00Z,208.3
2023-01-15T06:30:00Z,207.6
2023-01-15T06:45:00Z,207.2
2023-01-15T07:00:00Z,206.8
2023-01-15T07:15:00Z,206.4
2023-01-15T07:30:00Z,206.4
2023-01-15T07:45:00Z,206
2023-01-15T08:00:00Z,205.2
2023-01-15T08:15:00Z,204.8
2023-01-15T08:30:00Z,204.8
2023-01-15T08:45:00Z,204.8
2023-01-15T09:00:00Z,204.9
2023-01-15T09:15:00Z,204.9
2023-01-15T09:30:00Z,204.9
2023-01-15T09:45:00Z,204.8
2023-01-15T10:00:00Z,204.8
2023-01-15T10:15:00Z,204.8
2023-01-15T10:30:00Z,206
2023-01-15T10:45:00Z,206.8
2023-01-15T11:00:00Z,207.6
2023-01-15T11:15:00Z,208.3
2023-01-15T11:30:00Z,209.1
2023-01-15T11:45:00Z,210.3
2023-01-15T12:00:00Z,212.2
2023-01-15T12:15:00Z,213.4
2023-01-15T12:30:00Z,214.6
2023-01-15T12:45:00Z,215.7
2023-01-15T13:00:00Z,217.3
2023-01-15T13:15:00Z,218.4
2023-01-15T13:30:00Z,219.6
2023-01-15T13:45:00Z,220.8
2023-01-15T14:00:00Z,222
2023-01-15T14:15:00Z,222.7
2023-01-15T14:30:00Z,223.5
2023-01-15T14:45:00Z,224.7
2023-01-15T15:00:00Z,225.4
2023-01-15T15:15:00Z,225.8
2023-01-15T15:30:00Z,226.6
2023-01-15T15:45:00Z,226.6
2023-01-15T16:00:00Z,227.4
2023-01-15T16:15:00Z,227.4
2023-01-15T16:30:00Z,227.4
2023-01-15T16:45:00Z,227.8
2023-01-15T17:00:00Z,227.4
2023-01-15T17:15:00Z,227.4
2023-01-15T17:30:00Z,227.4
2023-01-15T17:45:00Z,227.4
2023-01-15T18:00:00Z,226.6
2023-01-15T18:15:00Z,226.6
2023-01-15T18:30:00Z,226.6
2023-01-15T18:45:00Z,225.9
2023-01-15T19:00:00Z,225.1
2023-01-15T19:15:00Z,225.1
2023-01-15T19:30:00Z,224.3
2023-01-15T19:45:00Z,224.7
2023-01-15T20:00:00Z,223.9
2023-01-15T20:15:00Z,223.5
2023-01-15T20:30:00Z,223.2
2023-01-15T20:45:00Z,222.8
2023-01-15T21:00:00Z,222
2023-01-15T21:15:00Z,222
2023-01-15T21:30:00Z,221.2
2023-01-15T21:45:00Z,221.2
2023-01-15T22:00:00Z,221.3
2023-01-15T22:15:00Z,220.1
2023-01-15T22:30:00Z,219.7
2023-01-15T22:45:00Z,218.9
2023-01-15T23:00:00Z,218.9
2023-01-15T23:15:00Z,218.1
2023-01-15T23:30:00Z,217.3
2023-01-15T23:45:00Z,217.4
2023-01-16T00:00:00Z,217
2023-01-16T00:15:00Z,216.6
2023-01-16T00:30:00Z,216.2
2023-01-16T00:45:00Z,215.8
2023-01-16T01:00:00Z,215.8
2023-01-16T01:15:00Z,215
2023-01-16T01:30:00Z,215
2023-01-16T01:45:00Z,214.7
2023-01-16T02:00:00Z,214.3
2023-01-16T02:15:00Z,213.9
2023-01-16T02:30:00Z,213.9
2023-01-16T02:45:00Z,213.5
2023-01-16T03:00:00Z,213.5
2023-01-16T03:15:00Z,213.1
2023-01-16T03:30:00Z,212.7
2023-01-16T03:45:00Z,212.3
2023-01-16T04:00:00Z,211.9
2023-01-16T04:15:00Z,212
2023-01-16T04:30:00Z,211.6
2023-01-16T04:45:00Z,211.2
2023-01-16T05:00:00Z,210.8
2023-01-16T05:15:00Z,222.1
2023-01-16T05:30:00Z,210.4
2023-01-16T05:45:00Z,209.6
2023-01-16T06:00:00Z,209.2
2023-01-16T06:15:00Z,209.2
2023-01-16T06:30:00Z,208.8
2023-01-16T06:45:00Z,208.8
2023-01-16T07:00:00Z,208.4
2023-01-16T07:15:00Z,208.5
2023-01-16T07:30:00Z,208.5
2023-01-16T07:45:00Z,208.1
2023-01-16T08:00:00Z,207.7
2023-01-16T08:15:00Z,207.3
2023-01-16T08:30:00Z,207.3
2023-01-16T08:45:00Z,206.9
2023-01-16T09:00:00Z,207.3
2023-01-16T09:15:00Z,206.9
2023-01-16T09:30:00Z,207.3
2023-01-16T09:45:00Z,207.7
2023-01-16T10:00:00Z,208.5
2023-01-16T10:15:00Z,208.9
2023-01-16T10:30:00Z,209.7
2023-01-16T10:45:00Z,211.6
2023-01-16T11:00:00Z,212.4
2023-01-16T11:15:00Z,214.3
2023-01-16T11:30:00Z,215.5
2023-01-16T11:45:00Z,217.1
2023-01-16T12:00:00Z,219.4
2023-01-16T12:15:00Z,220.2
2023-01-16T12:30:00Z,221.3
2023-01-16T12:45:00Z,223.3
2023-01-16T13:00:00Z,224.8
2023-01-16T13:15:00Z,226.8
2023-01-16T13:30:00Z,228
2023-01-16T13:45:00Z,229.5
2023-01-16T14:00:00Z,231.1
2023-01-16T14:15:00Z,232.2
2023-01-16T14:30:00Z,233
2023-01-16T14:45:00Z,234.2
2023-01-16T15:00:00Z,235.4
2023-01-16T15:15:00Z,235.7
2023-01-16T15:30:00Z,236.5
2023-01-16T15:45:00Z,236.9
2023-01-16T16:00:00Z,237.7
2023-01-16T16:15:00Z,237.7
2023-01-16T16:30:00Z,237.7
2023-01-16T16:45:00Z,237.7
2023-01-16T17:00:00Z,238.1
2023-01-16T17:15:00Z,238.1
2023-01-16T17:30:00Z,237.7
2023-01-16T17:45:00Z,238.1
2023-01-16T18:00:00Z,238.1
2023-01-16T18:15:00Z,238.1
2023-01-16T18:30:00Z,238.1
2023-01-16T18:45:00Z,237.3
2023-01-16T19:00:00Z,237
2023-01-16T19:15:00Z,236.6
2023-01-16T19:30:00Z,236.6
2023-01-16T19:45:00Z,236.2
2023-01-16T20:00:00Z,235.8
2023-01-16T20:15:00Z,235.8
2023-01-16T20:30:00Z,235.4
2023-01-16T20:45:00Z,235
2023-01-16T21:00:00Z,234.7
2023-01-16T21:15:00Z,234.3
2023-01-16T21:30:00Z,234.3
2023-01-16T21:45:00Z,233.9
2023-01-16T22:00:00Z,233.5
2023-01-16T22:15:00Z,233.1
2023-01-16T22:30:00Z,232.7
2023-01-16T22:45:00Z,232.8
2023-01-16T23:00:00Z,232.4
2023-01-16T23:15:00Z,231.6
2023-01-16T23:30:00Z,231.6
2023-01-16T23:45:00Z,230.8
2023-01-17T00:00:00Z,230.4
2023-01-17T00:15:00Z,230.4
2023-01-17T00:30:00Z,230.1
2023-01-17T00:45:00Z,229.3
2023-01-17T01:00:00Z,228.9
2023-01-17T01:15:00Z,228.9
2023-01-17T01:30:00Z,228.5
2023-01-17T01:45:00Z,228.1
2023-01-17T02:00:00Z,228.1
2023-01-17T02:15:00Z,226.9
2023-01-17T02:30:00Z,227.4
2023-01-17T02:45:00Z,227
2023-01-17T03:00:00Z,226.2
2023-01-17T03:15:00Z,225.8
2023-01-17T03:30:00Z,225.4
2023-01-17T03:45:00Z,225
2023-01-17T04:00:00Z,225
2023-01-17T04:15:00Z,225.1
2023-01-17T04:30:00Z,224.3
2023-01-17T04:45:00Z,223.9
2023-01-17T05:00:00Z,223.5
2023-01-17T05:15:00Z,223.5
2023-01-17T05:30:00Z,223.1
