Date,LowSpC,FullSpC,time,ID
2023-01-27T13:12:41Z,73.8,57.78,13:12:41,6
2023-01-27T13:12:46Z,73.8,57.78,13:12:46,6
2023-01-27T13:12:51Z,73.8,57.78,13:12:51,6
2023-01-27T13:12:56Z,73.8,57.74,13:12:56,6
2023-01-27T13:13:01Z,73.8,57.74,13:13:01,6
2023-01-27T13:13:06Z,73.8,57.72,13:13:06,6
2023-01-27T13:13:11Z,73.8,57.78,13:13:11,6
2023-01-27T13:13:16Z,73.8,57.79,13:13:16,6
2023-01-27T13:13:21Z,73.8,57.79,13:13:21,6
2023-01-27T13:13:26Z,73.8,57.81,13:13:26,6
2023-01-27T13:13:31Z,73.8,57.81,13:13:31,6
2023-01-27T13:13:36Z,73.8,57.79,13:13:36,6
2023-01-27T13:13:41Z,73.8,57.81,13:13:41,6
2023-01-27T13:13:46Z,73.8,57.83,13:13:46,6
2023-01-27T13:13:51Z,73.8,57.83,13:13:51,6
2023-01-27T13:13:56Z,73.8,57.87,13:13:56,6
2023-01-27T13:14:01Z,73.8,57.83,13:14:01,6
2023-01-27T13:14:06Z,73.8,57.87,13:14:06,6
2023-01-27T13:14:11Z,73.8,57.83,13:14:11,6
2023-01-27T13:14:16Z,73.8,57.83,13:14:16,6
2023-01-27T13:14:21Z,73.8,57.81,13:14:21,6
2023-01-27T13:14:26Z,73.8,57.81,13:14:26,6
2023-01-27T13:14:31Z,73.8,57.81,13:14:31,6
2023-01-27T13:14:36Z,73.8,57.81,13:14:36,6
2023-01-27T13:14:41Z,73.8,57.79,13:14:41,6
2023-01-27T13:14:46Z,73.4,57.79,13:14:46,6
2023-01-27T13:14:51Z,73.8,57.78,13:14:51,6
2023-01-27T13:14:56Z,73.8,57.74,13:14:56,6
2023-01-27T13:15:01Z,73.8,57.74,13:15:01,6
2023-01-27T13:15:06Z,73.8,57.74,13:15:06,6
2023-01-27T13:15:11Z,73.8,57.74,13:15:11,6
2023-01-27T13:15:16Z,73.8,57.7,13:15:16,6
2023-01-27T13:15:21Z,73.8,57.7,13:15:21,6
2023-01-27T13:15:26Z,73.8,57.7,13:15:26,6
2023-01-27T13:15:31Z,73.8,57.65,13:15:31,6
2023-01-27T13:15:36Z,73.8,57.65,13:15:36,6
2023-01-27T13:15:41Z,26.9,57.63,13:15:41,6
2023-01-27T13:15:46Z,38.7,57.2,13:15:46,6
2023-01-27T13:15:51Z,74.6,58.08,13:15:51,6
2023-01-27T13:15:56Z,73.4,57.74,13:15:56,6
2023-01-27T13:16:01Z,74.9,58.41,13:16:01,6
2023-01-27T13:16:06Z,74.9,58.33,13:16:06,6
2023-01-27T13:16:11Z,74.9,58.37,13:16:11,6
2023-01-27T13:16:16Z,29.9,58.15,13:16:16,6
2023-01-27T13:16:21Z,72.6,58.3,13:16:21,6
2023-01-27T13:16:26Z,74.9,58.23,13:16:26,6
2023-01-27T13:16:31Z,74.9,58.3,13:16:31,6
2023-01-27T13:16:36Z,74.9,58.32,13:16:36,6
2023-01-27T13:16:41Z,74.9,58.3,13:16:41,6
2023-01-27T13:16:46Z,74.2,58.33,13:16:46,6
2023-01-27T13:16:51Z,74.5,58.32,13:16:51,6
2023-01-27T13:16:56Z,74.9,58.33,13:16:56,6
2023-01-27T13:17:01Z,74.5,58.33,13:17:01,6
2023-01-27T13:17:06Z,74.2,58.32,13:17:06,6
2023-01-27T13:17:11Z,74.9,58.33,13:17:11,6
2023-01-27T13:17:16Z,74.9,58.32,13:17:16,6
2023-01-27T13:17:21Z,74.5,58.33,13:17:21,6
2023-01-27T13:17:26Z,74.9,58.33,13:17:26,6
2023-01-27T13:17:31Z,74.9,58.33,13:17:31,6
2023-01-27T13:17:36Z,74.2,58.33,13:17:36,6
2023-01-27T13:17:41Z,74.5,58.37,13:17:41,6
2023-01-27T13:17:46Z,74.5,58.37,13:17:46,6
2023-01-27T13:17:51Z,74.5,58.37,13:17:51,6
2023-01-27T13:17:56Z,74.9,58.37,13:17:56,6
2023-01-27T13:18:01Z,74.9,58.37,13:18:01,6
2023-01-27T13:18:06Z,74.9,58.37,13:18:06,6
2023-01-27T13:18:11Z,74.2,58.33,13:18:11,6
2023-01-27T13:18:16Z,74.5,58.37,13:18:16,6
2023-01-27T13:18:21Z,74.9,58.37,13:18:21,6
2023-01-27T13:18:26Z,74.9,58.37,13:18:26,6
2023-01-27T13:18:31Z,74.9,58.33,13:18:31,6
2023-01-27T13:18:36Z,74.9,58.37,13:18:36,6
2023-01-27T13:18:41Z,74.2,58.37,13:18:41,6
2023-01-27T13:18:46Z,74.5,58.37,13:18:46,6
2023-01-27T13:18:51Z,74.2,58.37,13:18:51,6
2023-01-27T13:18:56Z,74.5,58.37,13:18:56,6
2023-01-27T13:19:01Z,74.9,58.37,13:19:01,6
2023-01-27T13:19:06Z,74.9,58.39,13:19:06,6
2023-01-27T13:19:11Z,74.9,58.39,13:19:11,6
2023-01-27T13:19:16Z,74.9,58.41,13:19:16,6
2023-01-27T13:19:21Z,74.5,58.39,13:19:21,6
2023-01-27T13:19:26Z,74.9,58.41,13:19:26,6
2023-01-27T13:19:31Z,74.5,58.39,13:19:31,6
2023-01-27T13:19:36Z,74.9,58.39,13:19:36,6
2023-01-27T13:19:41Z,74.9,58.39,13:19:41,6
2023-01-27T13:19:46Z,74.5,58.39,13:19:46,6
2023-01-27T13:19:51Z,74.9,58.41,13:19:51,6
2023-01-27T13:19:56Z,74.9,58.41,13:19:56,6
2023-01-27T13:20:01Z,74.5,58.41,13:20:01,6
2023-01-27T13:20:06Z,74.9,58.42,13:20:06,6
2023-01-27T13:20:11Z,74.5,58.46,13:20:11,6
2023-01-27T13:20:16Z,74.9,58.5,13:20:16,6
2023-01-27T13:20:21Z,74.9,58.5,13:20:21,6
2023-01-27T13:20:26Z,74.9,58.5,13:20:26,6
2023-01-27T13:20:31Z,74.9,58.5,13:20:31,6
2023-01-27T13:20:36Z,74.9,58.53,13:20:36,6
2023-01-27T13:20:41Z,74.9,58.5,13:20:41,6
2023-01-27T13:20:46Z,74.9,58.5,13:20:46,6
2023-01-27T13:20:51Z,74.9,58.5,13:20:51,6
2023-01-27T13:20:56Z,74.9,58.5,13:20:56,6
2023-01-27T13:21:01Z,74.9,58.5,13:21:01,6
2023-01-27T13:21:06Z,74.9,58.5,13:21:06,6
2023-01-27T13:21:11Z,74.9,58.48,13:21:11,6
2023-01-27T13:21:16Z,74.5,58.48,13:21:16,6
2023-01-27T13:21:21Z,74.9,58.5,13:21:21,6
2023-01-27T13:21:26Z,74.9,58.48,13:21:26,6
2023-01-27T13:21:31Z,74.9,58.5,13:21:31,6
2023-01-27T13:21:36Z,74.9,58.5,13:21:36,6
2023-01-27T13:21:41Z,74.5,58.5,13:21:41,6
2023-01-27T13:21:46Z,74.9,58.5,13:21:46,6
2023-01-27T13:21:51Z,74.9,58.48,13:21:51,6
2023-01-27T13:21:56Z,74.9,58.5,13:21:56,6
2023-01-27T13:22:01Z,74.9,58.5,13:22:01,6
2023-01-27T13:22:06Z,74.9,58.5,13:22:06,6
2023-01-27T13:22:11Z,74.9,58.5,13:22:11,6
2023-01-27T13:22:16Z,74.9,58.5,13:22:16,6
2023-01-27T13:22:21Z,74.9,58.5,13:22:21,6
2023-01-27T13:22:26Z,74.5,58.53,13:22:26,6
2023-01-27T13:22:31Z,74.9,58.5,13:22:31,6
2023-01-27T13:22:36Z,74.9,58.53,13:22:36,6
2023-01-27T13:22:41Z,74.5,58.5,13:22:41,6
2023-01-27T13:22:46Z,74.9,58.53,13:22:46,6
2023-01-27T13:22:51Z,74.9,58.53,13:22:51,6
2023-01-27T13:22:56Z,74.9,58.53,13:22:56,6
2023-01-27T13:23:01Z,74.9,58.53,13:23:01,6
2023-01-27T13:23:06Z,74.9,58.53,13:23:06,6
2023-01-27T13:23:11Z,74.9,58.53,13:23:11,6
2023-01-27T13:23:16Z,74.9,58.55,13:23:16,6
2023-01-27T13:23:21Z,74.9,58.55,13:23:21,6
2023-01-27T13:23:26Z,74.9,58.55,13:23:26,6
2023-01-27T13:23:31Z,74.9,58.55,13:23:31,6
2023-01-27T13:23:36Z,74.9,58.55,13:23:36,6
2023-01-27T13:23:41Z,74.9,58.55,13:23:41,6
2023-01-27T13:23:46Z,74.9,58.55,13:23:46,6
2023-01-27T13:23:51Z,74.9,58.57,13:23:51,6
2023-01-27T13:23:56Z,74.9,58.57,13:23:56,6
2023-01-27T13:24:01Z,74.9,58.57,13:24:01,6
2023-01-27T13:24:06Z,74.9,58.57,13:24:06,6
2023-01-27T13:24:11Z,74.9,58.57,13:24:11,6
2023-01-27T13:24:16Z,74.9,58.59,13:24:16,6
2023-01-27T13:24:21Z,74.9,58.59,13:24:21,6
2023-01-27T13:24:26Z,74.9,58.59,13:24:26,6
2023-01-27T13:24:31Z,74.9,58.62,13:24:31,6
2023-01-27T13:24:36Z,74.9,58.59,13:24:36,6
2023-01-27T13:24:41Z,75.7,58.59,13:24:41,6
2023-01-27T13:24:46Z,76.4,58.62,13:24:46,6
2023-01-27T13:24:51Z,78,58.64,13:24:51,6
2023-01-27T13:24:56Z,79.9,58.62,13:24:56,6
2023-01-27T13:25:01Z,79.9,58.62,13:25:01,6
2023-01-27T13:25:06Z,83.7,58.62,13:25:06,6
2023-01-27T13:25:11Z,87.5,58.62,13:25:11,6
2023-01-27T13:25:16Z,91.3,58.64,13:25:16,6
2023-01-27T13:25:21Z,95.9,58.64,13:25:21,6
2023-01-27T13:25:26Z,102,58.64,13:25:26,6
2023-01-27T13:25:31Z,101.6,58.66,13:25:31,6
2023-01-27T13:25:36Z,110.8,58.64,13:25:36,6
2023-01-27T13:25:41Z,118,58.64,13:25:41,6
2023-01-27T13:25:46Z,108.9,58.66,13:25:46,6
2023-01-27T13:25:51Z,119.6,58.66,13:25:51,6
2023-01-27T13:25:56Z,120.3,58.66,13:25:56,6
2023-01-27T13:26:01Z,130.2,58.66,13:26:01,6
2023-01-27T13:26:06Z,136.4,58.66,13:26:06,6
2023-01-27T13:26:11Z,133.3,58.69,13:26:11,6
2023-01-27T13:26:16Z,149,58.69,13:26:16,6
2023-01-27T13:26:21Z,149,58.69,13:26:21,6
2023-01-27T13:26:26Z,153.9,58.69,13:26:26,6
2023-01-27T13:26:31Z,160.8,58.69,13:26:31,6
2023-01-27T13:26:36Z,155.5,58.71,13:26:36,6
2023-01-27T13:26:41Z,159.7,58.71,13:26:41,6
2023-01-27T13:26:46Z,160.4,58.69,13:26:46,6
2023-01-27T13:26:51Z,163.1,58.71,13:26:51,6
2023-01-27T13:26:56Z,162.3,58.71,13:26:56,6
2023-01-27T13:27:01Z,169.2,58.71,13:27:01,6
2023-01-27T13:27:06Z,166.9,58.71,13:27:06,6
2023-01-27T13:27:11Z,165.4,58.73,13:27:11,6
2023-01-27T13:27:16Z,170.4,58.73,13:27:16,6
2023-01-27T13:27:21Z,170,58.73,13:27:21,6
2023-01-27T13:27:26Z,171.1,58.73,13:27:26,6
2023-01-27T13:27:31Z,167.3,58.75,13:27:31,6
2023-01-27T13:27:36Z,171.1,58.73,13:27:36,6
2023-01-27T13:27:41Z,163.9,58.73,13:27:41,6
2023-01-27T13:27:46Z,167.3,58.78,13:27:46,6
2023-01-27T13:27:51Z,165.4,58.75,13:27:51,6
2023-01-27T13:27:56Z,163.9,58.78,13:27:56,6
2023-01-27T13:28:01Z,164.6,58.75,13:28:01,6
2023-01-27T13:28:06Z,164.2,58.75,13:28:06,6
2023-01-27T13:28:11Z,163.1,58.78,13:28:11,6
2023-01-27T13:28:16Z,160.4,58.78,13:28:16,6
2023-01-27T13:28:21Z,161.6,58.8,13:28:21,6
2023-01-27T13:28:26Z,158.9,58.8,13:28:26,6
2023-01-27T13:28:31Z,158.5,58.8,13:28:31,6
2023-01-27T13:28:36Z,155.1,58.78,13:28:36,6
2023-01-27T13:28:41Z,155.1,58.8,13:28:41,6
2023-01-27T13:28:46Z,153.9,58.8,13:28:46,6
2023-01-27T13:28:51Z,152.4,58.8,13:28:51,6
2023-01-27T13:28:56Z,150.9,58.82,13:28:56,6
2023-01-27T13:29:01Z,150.1,58.82,13:29:01,6
2023-01-27T13:29:06Z,148.6,58.8,13:29:06,6
2023-01-27T13:29:11Z,147,58.82,13:29:11,6
2023-01-27T13:29:16Z,145.5,58.82,13:29:16,6
2023-01-27T13:29:21Z,143.6,58.84,13:29:21,6
2023-01-27T13:29:26Z,142.8,58.84,13:29:26,6
2023-01-27T13:29:31Z,140.5,58.82,13:29:31,6
2023-01-27T13:29:36Z,139.4,58.84,13:29:36,6
2023-01-27T13:29:41Z,139,58.84,13:29:41,6
2023-01-27T13:29:46Z,137.5,58.82,13:29:46,6
2023-01-27T13:29:51Z,136.3,58.82,13:29:51,6
2023-01-27T13:29:56Z,134.8,58.84,13:29:56,6
2023-01-27T13:30:01Z,134.1,58.84,13:30:01,6
2023-01-27T13:30:06Z,132.9,58.87,13:30:06,6
2023-01-27T13:30:11Z,131.4,58.84,13:30:11,6
2023-01-27T13:30:16Z,130.6,58.87,13:30:16,6
2023-01-27T13:30:21Z,128.7,58.84,13:30:21,6
2023-01-27T13:30:26Z,128.3,58.89,13:30:26,6
2023-01-27T13:30:31Z,126.8,58.87,13:30:31,6
2023-01-27T13:30:36Z,126.8,58.87,13:30:36,6
2023-01-27T13:30:41Z,124.9,58.89,13:30:41,6
2023-01-27T13:30:46Z,123.4,58.89,13:30:46,6
2023-01-27T13:30:51Z,122.6,58.87,13:30:51,6
2023-01-27T13:30:56Z,121.4,58.87,13:30:56,6
2023-01-27T13:31:01Z,122.6,58.87,13:31:01,6
2023-01-27T13:31:06Z,119.2,58.89,13:31:06,6
2023-01-27T13:31:11Z,118.8,58.89,13:31:11,6
2023-01-27T13:31:16Z,118.8,58.89,13:31:16,6
2023-01-27T13:31:21Z,117.2,58.91,13:31:21,6
2023-01-27T13:31:26Z,116.5,58.95,13:31:26,6
2023-01-27T13:31:31Z,115,58.91,13:31:31,6
2023-01-27T13:31:36Z,113.8,58.91,13:31:36,6
2023-01-27T13:31:41Z,113.4,58.91,13:31:41,6
2023-01-27T13:31:46Z,113,58.91,13:31:46,6
2023-01-27T13:31:51Z,111.5,58.91,13:31:51,6
2023-01-27T13:31:56Z,110.4,58.91,13:31:56,6
2023-01-27T13:32:01Z,111.5,58.91,13:32:01,6
2023-01-27T13:32:06Z,110.4,58.95,13:32:06,6
2023-01-27T13:32:11Z,109.2,58.91,13:32:11,6
2023-01-27T13:32:16Z,107.7,58.91,13:32:16,6
2023-01-27T13:32:21Z,106.6,58.95,13:32:21,6
2023-01-27T13:32:26Z,106.6,58.95,13:32:26,6
2023-01-27T13:32:31Z,105.8,58.95,13:32:31,6
2023-01-27T13:32:36Z,105.8,58.95,13:32:36,6
2023-01-27T13:32:41Z,103.9,58.95,13:32:41,6
2023-01-27T13:32:46Z,104.3,58.96,13:32:46,6
2023-01-27T13:32:51Z,103.1,58.96,13:32:51,6
2023-01-27T13:32:56Z,102.4,58.95,13:32:56,6
2023-01-27T13:33:01Z,102.4,58.95,13:33:01,6
2023-01-27T13:33:06Z,102,58.95,13:33:06,6
2023-01-27T13:33:11Z,100.8,58.96,13:33:11,6
2023-01-27T13:33:16Z,101.6,58.96,13:33:16,6
2023-01-27T13:33:21Z,99.7,58.96,13:33:21,6
2023-01-27T13:33:26Z,100.1,58.98,13:33:26,6
2023-01-27T13:33:31Z,99.3,58.98,13:33:31,6
2023-01-27T13:33:36Z,98.2,58.98,13:33:36,6
2023-01-27T13:33:41Z,97.4,58.98,13:33:41,6
2023-01-27T13:33:46Z,98.2,58.98,13:33:46,6
2023-01-27T13:33:51Z,97.4,58.98,13:33:51,6
2023-01-27T13:33:56Z,96.3,58.98,13:33:56,6
2023-01-27T13:34:01Z,96.3,58.98,13:34:01,6
2023-01-27T13:34:06Z,95.9,58.98,13:34:06,6
2023-01-27T13:34:11Z,95.9,59,13:34:11,6
2023-01-27T13:34:16Z,94.7,58.98,13:34:16,6
2023-01-27T13:34:21Z,94.7,59.04,13:34:21,6
2023-01-27T13:34:26Z,95.1,59,13:34:26,6
2023-01-27T13:34:31Z,93.2,59.04,13:34:31,6
2023-01-27T13:34:36Z,94.3,59.04,13:34:36,6
2023-01-27T13:34:41Z,92.8,59,13:34:41,6
2023-01-27T13:34:46Z,92.8,59.05,13:34:46,6
2023-01-27T13:34:51Z,92.4,59.04,13:34:51,6
2023-01-27T13:34:56Z,92.8,59.04,13:34:56,6
2023-01-27T13:35:01Z,91.3,59.05,13:35:01,6
2023-01-27T13:35:06Z,91.7,59.04,13:35:06,6
2023-01-27T13:35:11Z,90.9,59.04,13:35:11,6
2023-01-27T13:35:16Z,90.5,59.05,13:35:16,6
2023-01-27T13:35:21Z,90.5,59.07,13:35:21,6
2023-01-27T13:35:26Z,90.5,59.07,13:35:26,6
2023-01-27T13:35:31Z,90.5,59.05,13:35:31,6
2023-01-27T13:35:36Z,89.8,59.05,13:35:36,6
2023-01-27T13:35:41Z,89.8,59.05,13:35:41,6
2023-01-27T13:35:46Z,89.4,59.07,13:35:46,6
2023-01-27T13:35:51Z,89,59.05,13:35:51,6
2023-01-27T13:35:56Z,89,59.05,13:35:56,6
2023-01-27T13:36:01Z,87.9,59.05,13:36:01,6
2023-01-27T13:36:06Z,87.9,59.07,13:36:06,6
2023-01-27T13:36:11Z,88.2,59.07,13:36:11,6
2023-01-27T13:36:16Z,88.2,59.07,13:36:16,6
2023-01-27T13:36:21Z,87.5,59.07,13:36:21,6
2023-01-27T13:36:26Z,87.5,59.09,13:36:26,6
2023-01-27T13:36:31Z,87.5,59.07,13:36:31,6
2023-01-27T13:36:36Z,86.7,59.07,13:36:36,6
2023-01-27T13:36:41Z,86.7,59.07,13:36:41,6
2023-01-27T13:36:46Z,86.7,59.09,13:36:46,6
2023-01-27T13:36:51Z,86.3,59.09,13:36:51,6
2023-01-27T13:36:56Z,86.3,59.07,13:36:56,6
2023-01-27T13:37:01Z,85.6,59.09,13:37:01,6
2023-01-27T13:37:06Z,85.9,59.09,13:37:06,6
2023-01-27T13:37:11Z,86.3,59.09,13:37:11,6
2023-01-27T13:37:16Z,85.6,59.09,13:37:16,6
2023-01-27T13:37:21Z,84.8,59.09,13:37:21,6
2023-01-27T13:37:26Z,85.9,59.09,13:37:26,6
2023-01-27T13:37:31Z,85.2,59.09,13:37:31,6
2023-01-27T13:37:36Z,84.8,59.13,13:37:36,6
2023-01-27T13:37:41Z,84.4,59.09,13:37:41,6
2023-01-27T13:37:46Z,84.8,59.09,13:37:46,6
2023-01-27T13:37:51Z,84.4,59.09,13:37:51,6
2023-01-27T13:37:56Z,84.4,59.13,13:37:56,6
2023-01-27T13:38:01Z,84.4,59.13,13:38:01,6
2023-01-27T13:38:06Z,84,59.13,13:38:06,6
2023-01-27T13:38:11Z,84,59.13,13:38:11,6
2023-01-27T13:38:16Z,83.7,59.13,13:38:16,6
2023-01-27T13:38:21Z,84.4,59.13,13:38:21,6
2023-01-27T13:38:26Z,83.3,59.13,13:38:26,6
2023-01-27T13:38:31Z,82.9,59.13,13:38:31,6
2023-01-27T13:38:36Z,82.9,59.13,13:38:36,6
2023-01-27T13:38:41Z,82.9,59.13,13:38:41,6
2023-01-27T13:38:46Z,82.5,59.13,13:38:46,6
2023-01-27T13:38:51Z,82.9,59.14,13:38:51,6
2023-01-27T13:38:56Z,82.9,59.14,13:38:56,6
2023-01-27T13:39:01Z,82.5,59.14,13:39:01,6
2023-01-27T13:39:06Z,82.5,59.14,13:39:06,6
2023-01-27T13:39:11Z,82.1,59.14,13:39:11,6
2023-01-27T13:39:16Z,82.1,59.14,13:39:16,6
2023-01-27T13:39:21Z,82.5,59.14,13:39:21,6
2023-01-27T13:39:26Z,82.1,59.16,13:39:26,6
2023-01-27T13:39:31Z,82.1,59.14,13:39:31,6
2023-01-27T13:39:36Z,81.8,59.16,13:39:36,6
2023-01-27T13:39:41Z,81.8,59.16,13:39:41,6
2023-01-27T13:39:46Z,81.8,59.16,13:39:46,6
2023-01-27T13:39:51Z,81.8,59.16,13:39:51,6
2023-01-27T13:39:56Z,81.4,59.16,13:39:56,6
2023-01-27T13:40:01Z,81.8,59.14,13:40:01,6
2023-01-27T13:40:06Z,81.4,59.16,13:40:06,6
2023-01-27T13:40:11Z,81.4,59.16,13:40:11,6
2023-01-27T13:40:16Z,81.4,59.16,13:40:16,6
2023-01-27T13:40:21Z,81.4,59.2,13:40:21,6
2023-01-27T13:40:26Z,81,59.16,13:40:26,6
2023-01-27T13:40:31Z,80.6,59.2,13:40:31,6
2023-01-27T13:40:36Z,80.6,59.2,13:40:36,6
2023-01-27T13:40:41Z,80.2,59.2,13:40:41,6
2023-01-27T13:40:46Z,80.2,59.2,13:40:46,6
2023-01-27T13:40:51Z,80.6,59.2,13:40:51,6
2023-01-27T13:40:56Z,80.2,59.22,13:40:56,6
2023-01-27T13:41:01Z,80.2,59.16,13:41:01,6
2023-01-27T13:41:06Z,80.6,59.22,13:41:06,6
2023-01-27T13:41:11Z,79.8,59.2,13:41:11,6
2023-01-27T13:41:16Z,80.2,59.22,13:41:16,6
2023-01-27T13:41:21Z,79.8,59.22,13:41:21,6
2023-01-27T13:41:26Z,79.8,59.22,13:41:26,6
2023-01-27T13:41:31Z,79.8,59.22,13:41:31,6
2023-01-27T13:41:36Z,79.8,59.22,13:41:36,6
2023-01-27T13:41:41Z,79.8,59.22,13:41:41,6
2023-01-27T13:41:46Z,79.8,59.23,13:41:46,6
2023-01-27T13:41:51Z,79.8,59.22,13:41:51,6
2023-01-27T13:41:56Z,79.8,59.22,13:41:56,6
2023-01-27T13:42:01Z,79.8,59.23,13:42:01,6
2023-01-27T13:42:06Z,79.5,59.23,13:42:06,6
2023-01-27T13:42:11Z,79.8,59.23,13:42:11,6
2023-01-27T13:42:16Z,79.8,59.25,13:42:16,6
2023-01-27T13:42:21Z,79.1,59.23,13:42:21,6
2023-01-27T13:42:26Z,79.1,59.25,13:42:26,6
2023-01-27T13:42:31Z,79.5,59.25,13:42:31,6
2023-01-27T13:42:36Z,79.8,59.25,13:42:36,6
2023-01-27T13:42:41Z,79.1,59.25,13:42:41,6
2023-01-27T13:42:46Z,79.1,59.25,13:42:46,6
2023-01-27T13:42:51Z,79.1,59.25,13:42:51,6
2023-01-27T13:42:56Z,79.1,59.29,13:42:56,6
2023-01-27T13:43:01Z,79.1,59.25,13:43:01,6
2023-01-27T13:43:06Z,79.1,59.25,13:43:06,6
2023-01-27T13:43:11Z,79.1,59.29,13:43:11,6
2023-01-27T13:43:16Z,79.1,59.25,13:43:16,6
2023-01-27T13:43:21Z,79.1,59.29,13:43:21,6
2023-01-27T13:43:26Z,78.7,59.29,13:43:26,6
2023-01-27T13:43:31Z,78.7,59.29,13:43:31,6
2023-01-27T13:43:36Z,78.7,59.29,13:43:36,6
2023-01-27T13:43:41Z,78.7,59.31,13:43:41,6
2023-01-27T13:43:46Z,78.3,59.31,13:43:46,6
2023-01-27T13:43:51Z,78.3,59.31,13:43:51,6
2023-01-27T13:43:56Z,78.7,59.31,13:43:56,6
2023-01-27T13:44:01Z,78.3,59.29,13:44:01,6
2023-01-27T13:44:06Z,78.7,59.29,13:44:06,6
2023-01-27T13:44:11Z,78.3,59.31,13:44:11,6
2023-01-27T13:44:16Z,78.7,59.29,13:44:16,6
2023-01-27T13:44:21Z,78.3,59.31,13:44:21,6
2023-01-27T13:44:26Z,78.3,59.29,13:44:26,6
2023-01-27T13:44:31Z,78.3,59.31,13:44:31,6
2023-01-27T13:44:36Z,78.3,59.31,13:44:36,6
2023-01-27T13:44:41Z,78.3,59.31,13:44:41,6
2023-01-27T13:44:46Z,78.3,59.31,13:44:46,6
2023-01-27T13:44:51Z,78.3,59.31,13:44:51,6
2023-01-27T13:44:56Z,78.3,59.31,13:44:56,6
2023-01-27T13:45:01Z,78.3,59.31,13:45:01,6
2023-01-27T13:45:06Z,77.9,59.32,13:45:06,6
2023-01-27T13:45:11Z,77.9,59.31,13:45:11,6
2023-01-27T13:45:16Z,77.9,59.32,13:45:16,6
2023-01-27T13:45:21Z,77.9,59.32,13:45:21,6
2023-01-27T13:45:26Z,77.9,59.32,13:45:26,6
2023-01-27T13:45:31Z,77.9,59.32,13:45:31,6
2023-01-27T13:45:36Z,77.9,59.32,13:45:36,6
2023-01-27T13:45:41Z,77.9,59.32,13:45:41,6
2023-01-27T13:45:46Z,77.5,59.32,13:45:46,6
2023-01-27T13:45:51Z,77.9,59.34,13:45:51,6
2023-01-27T13:45:56Z,77.9,59.34,13:45:56,6
2023-01-27T13:46:01Z,77.9,59.34,13:46:01,6
2023-01-27T13:46:06Z,77.9,59.34,13:46:06,6
2023-01-27T13:46:11Z,77.9,59.34,13:46:11,6
2023-01-27T13:46:16Z,77.9,59.34,13:46:16,6
2023-01-27T13:46:21Z,77.5,59.34,13:46:21,6
2023-01-27T13:46:26Z,77.5,59.34,13:46:26,6
2023-01-27T13:46:31Z,77.5,59.34,13:46:31,6
2023-01-27T13:46:36Z,77.5,59.34,13:46:36,6
2023-01-27T13:46:41Z,77.5,59.38,13:46:41,6
2023-01-27T13:46:46Z,77.5,59.38,13:46:46,6
2023-01-27T13:46:51Z,77.9,59.38,13:46:51,6
2023-01-27T13:46:56Z,77.5,59.38,13:46:56,6
2023-01-27T13:47:01Z,77.5,59.38,13:47:01,6
2023-01-27T13:47:06Z,77.9,59.38,13:47:06,6
2023-01-27T13:47:11Z,77.5,59.38,13:47:11,6
2023-01-27T13:47:16Z,77.5,59.38,13:47:16,6
2023-01-27T13:47:21Z,77.5,59.4,13:47:21,6
2023-01-27T13:47:26Z,77.2,59.4,13:47:26,6
2023-01-27T13:47:31Z,77.5,59.4,13:47:31,6
2023-01-27T13:47:36Z,77.2,59.4,13:47:36,6
2023-01-27T13:47:41Z,77.5,59.4,13:47:41,6
2023-01-27T13:47:46Z,77.5,59.4,13:47:46,6
2023-01-27T13:47:51Z,77.2,59.4,13:47:51,6
2023-01-27T13:47:56Z,77.5,59.4,13:47:56,6
2023-01-27T13:48:01Z,77.5,59.4,13:48:01,6
2023-01-27T13:48:06Z,77.2,59.41,13:48:06,6
2023-01-27T13:48:11Z,77.2,59.4,13:48:11,6
2023-01-27T13:48:16Z,77.5,59.41,13:48:16,6
2023-01-27T13:48:21Z,77.2,59.41,13:48:21,6
2023-01-27T13:48:26Z,77.2,59.4,13:48:26,6
2023-01-27T13:48:31Z,77.2,59.41,13:48:31,6
2023-01-27T13:48:36Z,77.2,59.41,13:48:36,6
2023-01-27T13:48:41Z,77.2,59.41,13:48:41,6
2023-01-27T13:48:46Z,77.2,59.41,13:48:46,6
2023-01-27T13:48:51Z,77.2,59.41,13:48:51,6
2023-01-27T13:48:56Z,77.2,59.47,13:48:56,6
2023-01-27T13:49:01Z,77.2,59.45,13:49:01,6
2023-01-27T13:49:06Z,77.2,59.45,13:49:06,6
2023-01-27T13:49:11Z,77.2,59.45,13:49:11,6
2023-01-27T13:49:16Z,77.2,59.47,13:49:16,6
2023-01-27T13:49:21Z,77.2,59.45,13:49:21,6
2023-01-27T13:49:26Z,77.2,59.47,13:49:26,6
2023-01-27T13:49:31Z,77.2,59.47,13:49:31,6
2023-01-27T13:49:36Z,77.2,59.47,13:49:36,6
2023-01-27T13:49:41Z,77.2,59.47,13:49:41,6
2023-01-27T13:49:46Z,77.2,59.47,13:49:46,6
2023-01-27T13:49:51Z,77.2,59.47,13:49:51,6
2023-01-27T13:49:56Z,77.2,59.47,13:49:56,6
2023-01-27T13:50:01Z,76.8,59.47,13:50:01,6
2023-01-27T13:50:06Z,76.8,59.47,13:50:06,6
2023-01-27T13:50:11Z,77.2,59.47,13:50:11,6
2023-01-27T13:50:16Z,77.2,59.47,13:50:16,6
