Plot Title: Bradford_6a_baro,,,,,,,,
#,Date,"Time, GMT-04:01","Abs Pres, psi (LGR S/N: 21248140, SEN S/N: 21248140)","Temp, °F (LGR S/N: 21248140, SEN S/N: 21248140)",Coupler Detached (LGR S/N: 21248140),Coupler Attached (LGR S/N: 21248140),Host Connected (LGR S/N: 21248140),End Of File (LGR S/N: 21248140)
489,9/19/2022,13:00:00,14.6581,75.484,,,,
490,9/19/2022,13:15:00,14.6552,75.484,,,,
491,9/19/2022,13:30:00,14.6523,75.484,,,,
492,9/19/2022,13:45:00,14.6508,75.484,,,,
493,9/19/2022,14:00:00,14.6452,75.484,,,,
494,9/19/2022,14:15:00,14.6437,75.484,,,,
495,9/19/2022,14:30:00,14.6408,75.484,,,,
496,9/19/2022,14:45:00,14.6394,75.484,,,,
497,9/19/2022,15:00:00,14.635,75.484,,,,
498,9/19/2022,15:15:00,14.6323,75.484,,,,
499,9/19/2022,15:30:00,14.6308,75.484,,,,
500,9/19/2022,15:45:00,14.6279,75.484,,,,
501,9/19/2022,16:00:00,14.625,75.484,,,,
502,9/19/2022,16:15:00,14.6265,75.484,,,,
503,9/19/2022,16:30:00,14.6236,75.484,,,,
504,9/19/2022,16:45:00,14.625,75.484,,,,
505,9/19/2022,17:00:00,14.625,75.484,,,,
506,9/19/2022,17:15:00,14.6265,75.484,,,,
507,9/19/2022,17:30:00,14.6265,75.484,,,,
508,9/19/2022,17:45:00,14.6279,75.484,,,,
509,9/19/2022,18:00:00,14.6323,75.484,,,,
510,9/19/2022,18:15:00,14.6336,75.484,,,,
511,9/19/2022,18:30:00,14.6394,75.484,,,,
512,9/19/2022,18:45:00,14.6408,75.484,,,,
513,9/19/2022,19:00:00,14.6408,75.484,,,,
514,9/19/2022,19:15:00,14.6394,75.484,,,,
515,9/19/2022,19:30:00,14.6423,75.484,,,,
516,9/19/2022,19:45:00,14.6437,75.484,,,,
517,9/19/2022,20:00:00,14.6466,75.484,,,,
518,9/19/2022,20:15:00,14.6494,75.484,,,,
519,9/19/2022,20:30:00,14.6508,75.484,,,,
520,9/19/2022,20:45:00,14.6513,75.659,,,,
521,9/19/2022,21:00:00,14.6542,75.659,,,,
522,9/19/2022,21:15:00,14.6556,75.659,,,,
523,9/19/2022,21:30:00,14.6571,75.659,,,,
524,9/19/2022,21:45:00,14.6585,75.659,,,,
525,9/19/2022,22:00:00,14.6585,75.659,,,,
526,9/19/2022,22:15:00,14.6585,75.659,,,,
527,9/19/2022,22:30:00,14.6585,75.659,,,,
528,9/19/2022,22:45:00,14.6627,75.659,,,,
529,9/19/2022,23:00:00,14.6656,75.659,,,,
530,9/19/2022,23:15:00,14.6613,75.659,,,,
531,9/19/2022,23:30:00,14.6613,75.659,,,,
532,9/19/2022,23:45:00,14.6598,75.659,,,,
533,9/19/2022,0:00:00,14.6571,75.659,,,,
534,9/20/2022,0:15:00,14.6571,75.659,,,,
535,9/20/2022,0:30:00,14.6542,75.659,,,,
536,9/20/2022,0:45:00,14.6527,75.659,,,,
537,9/20/2022,1:00:00,14.6556,75.659,,,,
538,9/20/2022,1:15:00,14.6556,75.659,,,,
539,9/20/2022,1:30:00,14.6542,75.659,,,,
540,9/20/2022,1:45:00,14.6556,75.659,,,,
541,9/20/2022,2:00:00,14.6556,75.659,,,,
542,9/20/2022,2:15:00,14.6556,75.659,,,,
543,9/20/2022,2:30:00,14.6556,75.659,,,,
544,9/20/2022,2:45:00,14.6527,75.659,,,,
545,9/20/2022,3:00:00,14.6498,75.659,,,,
546,9/20/2022,3:15:00,14.6513,75.659,,,,
547,9/20/2022,3:30:00,14.6498,75.659,,,,
548,9/20/2022,3:45:00,14.6484,75.659,,,,
549,9/20/2022,4:00:00,14.6455,75.659,,,,
550,9/20/2022,4:15:00,14.6427,75.659,,,,
551,9/20/2022,4:30:00,14.6427,75.659,,,,
552,9/20/2022,4:45:00,14.6413,75.659,,,,
553,9/20/2022,5:00:00,14.6427,75.659,,,,
554,9/20/2022,5:15:00,14.6469,75.659,,,,
555,9/20/2022,5:30:00,14.6455,75.659,,,,
556,9/20/2022,5:45:00,14.6469,75.659,,,,
557,9/20/2022,6:00:00,14.6498,75.659,,,,
558,9/20/2022,6:15:00,14.6527,75.659,,,,
559,9/20/2022,6:30:00,14.6508,75.484,,,,
560,9/20/2022,6:45:00,14.6542,75.659,,,,
561,9/20/2022,7:00:00,14.6542,75.659,,,,
562,9/20/2022,7:15:00,14.6566,75.484,,,,
563,9/20/2022,7:30:00,14.6581,75.484,,,,
564,9/20/2022,7:45:00,14.661,75.484,,,,
565,9/20/2022,8:00:00,14.6638,75.484,,,,
566,9/20/2022,8:15:00,14.6652,75.484,,,,
567,9/20/2022,8:30:00,14.6681,75.484,,,,
568,9/20/2022,8:45:00,14.6681,75.484,,,,
569,9/20/2022,9:00:00,14.6725,75.484,,,,
570,9/20/2022,9:15:00,14.6725,75.484,,,,
571,9/20/2022,9:30:00,14.6725,75.484,,,,
572,9/20/2022,9:45:00,14.6739,75.484,,,,
573,9/20/2022,10:00:00,14.6754,75.484,,,,
574,9/20/2022,10:15:00,14.6739,75.484,,,,
575,9/20/2022,10:30:00,14.671,75.484,,,,
576,9/20/2022,10:45:00,14.6725,75.484,,,,
577,9/20/2022,11:00:00,14.6754,75.484,,,,
578,9/20/2022,11:15:00,14.6754,75.484,,,,
579,9/20/2022,11:30:00,14.6754,75.484,,,,
580,9/20/2022,11:45:00,14.671,75.484,,,,
581,9/20/2022,12:00:00,14.6681,75.484,,,,
582,9/20/2022,12:15:00,14.6652,75.484,,,,
583,9/20/2022,12:30:00,14.6652,75.484,,,,
584,9/20/2022,12:45:00,14.6638,75.484,,,,
585,9/20/2022,13:00:00,14.6638,75.484,,,,
586,9/20/2022,13:15:00,14.6624,75.484,,,,
587,9/20/2022,13:30:00,14.6581,75.484,,,,
588,9/20/2022,13:45:00,14.6566,75.484,,,,
589,9/20/2022,14:00:00,14.6537,75.484,,,,
590,9/20/2022,14:15:00,14.6494,75.484,,,,
591,9/20/2022,14:30:00,14.6452,75.484,,,,
592,9/20/2022,14:45:00,14.6394,75.484,,,,
593,9/20/2022,15:00:00,14.6394,75.484,,,,
594,9/20/2022,15:15:00,14.6365,75.484,,,,
595,9/20/2022,15:30:00,14.6336,75.484,,,,
596,9/20/2022,15:45:00,14.6323,75.484,,,,
597,9/20/2022,16:00:00,14.6294,75.484,,,,
598,9/20/2022,16:15:00,14.6308,75.484,,,,
599,9/20/2022,16:30:00,14.6294,75.484,,,,
600,9/20/2022,16:45:00,14.6294,75.484,,,,
601,9/20/2022,17:00:00,14.6311,75.659,,,,
602,9/20/2022,17:15:00,14.6297,75.659,,,,
603,9/20/2022,17:30:00,14.6297,75.659,,,,
604,9/20/2022,17:45:00,14.6311,75.659,,,,
605,9/20/2022,18:00:00,14.6284,75.659,,,,
606,9/20/2022,18:15:00,14.6284,75.659,,,,
607,9/20/2022,18:30:00,14.6311,75.659,,,,
608,9/20/2022,18:45:00,14.6297,75.659,,,,
609,9/20/2022,19:00:00,14.6355,75.659,,,,
610,9/20/2022,19:15:00,14.6398,75.659,,,,
611,9/20/2022,19:30:00,14.6384,75.659,,,,
612,9/20/2022,19:45:00,14.6398,75.659,,,,
613,9/20/2022,20:00:00,14.6427,75.659,,,,
614,9/20/2022,20:15:00,14.6469,75.659,,,,
615,9/20/2022,20:30:00,14.6469,75.659,,,,
616,9/20/2022,20:45:00,14.6474,75.832,,,,
617,9/20/2022,21:00:00,14.6517,75.832,,,,
618,9/20/2022,21:15:00,14.6559,75.832,,,,
619,9/20/2022,21:30:00,14.6559,75.832,,,,
620,9/20/2022,21:45:00,14.6559,75.832,,,,
621,9/20/2022,22:00:00,14.6574,75.832,,,,
622,9/20/2022,22:15:00,14.6603,75.832,,,,
623,9/20/2022,22:30:00,14.6603,75.832,,,,
624,9/20/2022,22:45:00,14.6617,75.832,,,,
625,9/20/2022,23:00:00,14.6603,75.832,,,,
626,9/20/2022,23:15:00,14.6588,75.832,,,,
627,9/20/2022,23:30:00,14.6574,75.832,,,,
628,9/20/2022,23:45:00,14.6546,75.832,,,,
629,9/20/2022,0:00:00,14.6546,75.832,,,,
630,9/21/2022,0:15:00,14.6503,75.832,,,,
631,9/21/2022,0:30:00,14.6503,75.832,,,,
632,9/21/2022,0:45:00,14.6488,75.832,,,,
633,9/21/2022,1:00:00,14.6459,75.832,,,,
634,9/21/2022,1:15:00,14.6445,75.832,,,,
635,9/21/2022,1:30:00,14.643,75.832,,,,
636,9/21/2022,1:45:00,14.643,75.832,,,,
637,9/21/2022,2:00:00,14.6401,75.832,,,,
638,9/21/2022,2:15:00,14.6388,75.832,,,,
639,9/21/2022,2:30:00,14.6374,75.832,,,,
640,9/21/2022,2:45:00,14.6369,75.659,,,,
641,9/21/2022,3:00:00,14.6369,75.659,,,,
642,9/21/2022,3:15:00,14.6311,75.659,,,,
643,9/21/2022,3:30:00,14.6297,75.659,,,,
644,9/21/2022,3:45:00,14.6297,75.659,,,,
645,9/21/2022,4:00:00,14.6311,75.659,,,,
646,9/21/2022,4:15:00,14.6284,75.659,,,,
647,9/21/2022,4:30:00,14.6284,75.659,,,,
648,9/21/2022,4:45:00,14.6269,75.659,,,,
649,9/21/2022,5:00:00,14.6284,75.659,,,,
650,9/21/2022,5:15:00,14.6284,75.659,,,,
651,9/21/2022,5:30:00,14.6269,75.659,,,,
652,9/21/2022,5:45:00,14.6284,75.659,,,,
653,9/21/2022,6:00:00,14.6311,75.659,,,,
654,9/21/2022,6:15:00,14.6326,75.659,,,,
655,9/21/2022,6:30:00,14.6355,75.659,,,,
656,9/21/2022,6:45:00,14.6369,75.659,,,,
657,9/21/2022,7:00:00,14.6369,75.659,,,,
658,9/21/2022,7:15:00,14.6413,75.659,,,,
659,9/21/2022,7:30:00,14.6427,75.659,,,,
660,9/21/2022,7:45:00,14.6455,75.659,,,,
661,9/21/2022,8:00:00,14.6479,75.484,,,,
662,9/21/2022,8:15:00,14.6466,75.484,,,,
663,9/21/2022,8:30:00,14.6479,75.484,,,,
664,9/21/2022,8:45:00,14.6523,75.484,,,,
665,9/21/2022,9:00:00,14.6537,75.484,,,,
666,9/21/2022,9:15:00,14.6552,75.484,,,,
667,9/21/2022,9:30:00,14.6566,75.484,,,,
668,9/21/2022,9:45:00,14.6566,75.484,,,,
669,9/21/2022,10:00:00,14.6566,75.484,,,,
670,9/21/2022,10:15:00,14.6566,75.484,,,,
671,9/21/2022,10:30:00,14.6595,75.484,,,,
672,9/21/2022,10:45:00,14.6595,75.484,,,,
673,9/21/2022,11:00:00,14.661,75.484,,,,
674,9/21/2022,11:15:00,14.6581,75.484,,,,
675,9/21/2022,11:30:00,14.6606,75.312,,,,
676,9/21/2022,11:45:00,14.6581,75.484,,,,
677,9/21/2022,12:00:00,14.6562,75.312,,,,
678,9/21/2022,12:15:00,14.6548,75.312,,,,
679,9/21/2022,12:30:00,14.6548,75.312,,,,
680,9/21/2022,12:45:00,14.6519,75.312,,,,
681,9/21/2022,13:00:00,14.6491,75.312,,,,
682,9/21/2022,13:15:00,14.6462,75.312,,,,
683,9/21/2022,13:30:00,14.6404,75.312,,,,
684,9/21/2022,13:45:00,14.6389,75.312,,,,
685,9/21/2022,14:00:00,14.6362,75.312,,,,
686,9/21/2022,14:15:00,14.6318,75.312,,,,
687,9/21/2022,14:30:00,14.6289,75.312,,,,
688,9/21/2022,14:45:00,14.626,75.312,,,,
689,9/21/2022,15:00:00,14.6231,75.312,,,,
690,9/21/2022,15:15:00,14.6189,75.312,,,,
691,9/21/2022,15:30:00,14.6175,75.312,,,,
692,9/21/2022,15:45:00,14.6175,75.312,,,,
693,9/21/2022,16:00:00,14.616,75.312,,,,
694,9/21/2022,16:15:00,14.616,75.312,,,,
695,9/21/2022,16:30:00,14.6146,75.312,,,,
696,9/21/2022,16:45:00,14.6165,75.484,,,,
697,9/21/2022,17:00:00,14.6178,75.484,,,,
698,9/21/2022,17:15:00,14.6178,75.484,,,,
699,9/21/2022,17:30:00,14.6165,75.484,,,,
700,9/21/2022,17:45:00,14.6178,75.484,,,,
701,9/21/2022,18:00:00,14.6192,75.484,,,,
702,9/21/2022,18:15:00,14.6192,75.484,,,,
703,9/21/2022,18:30:00,14.6192,75.484,,,,
704,9/21/2022,18:45:00,14.6221,75.484,,,,
705,9/21/2022,19:00:00,14.6221,75.484,,,,
706,9/21/2022,19:15:00,14.6221,75.484,,,,
707,9/21/2022,19:30:00,14.6236,75.484,,,,
708,9/21/2022,19:45:00,14.6236,75.484,,,,
709,9/21/2022,20:00:00,14.625,75.484,,,,
710,9/21/2022,20:15:00,14.625,75.484,,,,
711,9/21/2022,20:30:00,14.6279,75.484,,,,
712,9/21/2022,20:45:00,14.6308,75.484,,,,
713,9/21/2022,21:00:00,14.6323,75.484,,,,
714,9/21/2022,21:15:00,14.6355,75.659,,,,
715,9/21/2022,21:30:00,14.6384,75.659,,,,
716,9/21/2022,21:45:00,14.6398,75.659,,,,
717,9/21/2022,22:00:00,14.6398,75.659,,,,
718,9/21/2022,22:15:00,14.6384,75.659,,,,
719,9/21/2022,22:30:00,14.6398,75.659,,,,
720,9/21/2022,22:45:00,14.6398,75.659,,,,
721,9/21/2022,23:00:00,14.644,75.659,,,,
722,9/21/2022,23:15:00,14.6413,75.659,,,,
723,9/21/2022,23:30:00,14.6384,75.659,,,,
724,9/21/2022,23:45:00,14.6398,75.659,,,,
725,9/21/2022,0:00:00,14.6369,75.659,,,,
726,9/22/2022,0:15:00,14.6384,75.659,,,,
727,9/22/2022,0:30:00,14.6355,75.659,,,,
728,9/22/2022,0:45:00,14.634,75.659,,,,
729,9/22/2022,1:00:00,14.6311,75.659,,,,
730,9/22/2022,1:15:00,14.6294,75.484,,,,
731,9/22/2022,1:30:00,14.6279,75.484,,,,
732,9/22/2022,1:45:00,14.6279,75.484,,,,
733,9/22/2022,2:00:00,14.6279,75.484,,,,
734,9/22/2022,2:15:00,14.6265,75.484,,,,
735,9/22/2022,2:30:00,14.6265,75.484,,,,
736,9/22/2022,2:45:00,14.625,75.484,,,,
737,9/22/2022,3:00:00,14.6207,75.484,,,,
738,9/22/2022,3:15:00,14.6178,75.484,,,,
739,9/22/2022,3:30:00,14.6178,75.484,,,,
740,9/22/2022,3:45:00,14.6192,75.484,,,,
741,9/22/2022,4:00:00,14.6165,75.484,,,,
742,9/22/2022,4:15:00,14.615,75.484,,,,
743,9/22/2022,4:30:00,14.615,75.484,,,,
744,9/22/2022,4:45:00,14.6178,75.484,,,,
745,9/22/2022,5:00:00,14.6178,75.484,,,,
746,9/22/2022,5:15:00,14.6178,75.484,,,,
747,9/22/2022,5:30:00,14.6192,75.484,,,,
748,9/22/2022,5:45:00,14.6192,75.484,,,,
749,9/22/2022,6:00:00,14.6218,75.312,,,,
750,9/22/2022,6:15:00,14.6218,75.312,,,,
751,9/22/2022,6:30:00,14.6218,75.312,,,,
752,9/22/2022,6:45:00,14.6246,75.312,,,,
753,9/22/2022,7:00:00,14.6246,75.312,,,,
754,9/22/2022,7:15:00,14.6246,75.312,,,,
755,9/22/2022,7:30:00,14.626,75.312,,,,
756,9/22/2022,7:45:00,14.6289,75.312,,,,
757,9/22/2022,8:00:00,14.6318,75.312,,,,
758,9/22/2022,8:15:00,14.6333,75.312,,,,
759,9/22/2022,8:30:00,14.6333,75.312,,,,
760,9/22/2022,8:45:00,14.6362,75.312,,,,
761,9/22/2022,9:00:00,14.6343,75.139,,,,
762,9/22/2022,9:15:00,14.6343,75.139,,,,
763,9/22/2022,9:30:00,14.6372,75.139,,,,
764,9/22/2022,9:45:00,14.6358,75.139,,,,
765,9/22/2022,10:00:00,14.6372,75.139,,,,
766,9/22/2022,10:15:00,14.6372,75.139,,,,
767,9/22/2022,10:30:00,14.6401,75.139,,,,
768,9/22/2022,10:45:00,14.6372,75.139,,,,
769,9/22/2022,11:00:00,14.6387,75.139,,,,
770,9/22/2022,11:15:00,14.6372,75.139,,,,
771,9/22/2022,11:30:00,14.6358,75.139,,,,
772,9/22/2022,11:45:00,14.6343,75.139,,,,
773,9/22/2022,12:00:00,14.6329,75.139,,,,
774,9/22/2022,12:15:00,14.6314,75.139,,,,
775,9/22/2022,12:30:00,14.6285,75.139,,,,
776,9/22/2022,12:45:00,14.6258,75.139,,,,
777,9/22/2022,13:00:00,14.6243,75.139,,,,
778,9/22/2022,13:15:00,14.6214,75.139,,,,
779,9/22/2022,13:30:00,14.6181,74.964,,,,
780,9/22/2022,13:45:00,14.6152,74.964,,,,
781,9/22/2022,14:00:00,14.6139,74.964,,,,
782,9/22/2022,14:15:00,14.6081,74.964,,,,
783,9/22/2022,14:30:00,14.6066,74.964,,,,
784,9/22/2022,14:45:00,14.6012,75.139,,,,
785,9/22/2022,15:00:00,14.5983,75.139,,,,
786,9/22/2022,15:15:00,14.5941,75.139,,,,
787,9/22/2022,15:30:00,14.5912,75.139,,,,
788,9/22/2022,15:45:00,14.5927,75.139,,,,
789,9/22/2022,16:00:00,14.5883,75.139,,,,
790,9/22/2022,16:15:00,14.5869,75.139,,,,
791,9/22/2022,16:30:00,14.5825,75.139,,,,
792,9/22/2022,16:45:00,14.5825,75.139,,,,
793,9/22/2022,17:00:00,14.584,75.139,,,,
794,9/22/2022,17:15:00,14.5812,75.139,,,,
795,9/22/2022,17:30:00,14.5854,75.139,,,,
796,9/22/2022,17:45:00,14.584,75.139,,,,
797,9/22/2022,18:00:00,14.584,75.139,,,,
798,9/22/2022,18:15:00,14.5825,75.139,,,,
799,9/22/2022,18:30:00,14.5812,75.139,,,,
800,9/22/2022,18:45:00,14.5844,75.312,,,,
801,9/22/2022,19:00:00,14.5844,75.312,,,,
802,9/22/2022,19:15:00,14.583,75.312,,,,
803,9/22/2022,19:30:00,14.583,75.312,,,,
804,9/22/2022,19:45:00,14.5859,75.312,,,,
805,9/22/2022,20:00:00,14.5859,75.312,,,,
806,9/22/2022,20:15:00,14.5873,75.312,,,,
807,9/22/2022,20:30:00,14.5888,75.312,,,,
808,9/22/2022,20:45:00,14.5873,75.312,,,,
809,9/22/2022,21:00:00,14.5902,75.312,,,,
810,9/22/2022,21:15:00,14.593,75.312,,,,
811,9/22/2022,21:30:00,14.5917,75.312,,,,
812,9/22/2022,21:45:00,14.5902,75.312,,,,
813,9/22/2022,22:00:00,14.593,75.312,,,,
814,9/22/2022,22:15:00,14.5959,75.312,,,,
815,9/22/2022,22:30:00,14.5988,75.312,,,,
816,9/22/2022,22:45:00,14.5973,75.312,,,,
817,9/22/2022,23:00:00,14.6017,75.312,,,,
818,9/22/2022,23:15:00,14.6021,75.484,,,,
819,9/22/2022,23:30:00,14.6046,75.312,,,,
820,9/22/2022,23:45:00,14.6049,75.484,,,,
821,9/22/2022,0:00:00,14.6046,75.312,,,,
822,9/23/2022,0:15:00,14.606,75.312,,,,
823,9/23/2022,0:30:00,14.6049,75.484,,,,
824,9/23/2022,0:45:00,14.6046,75.312,,,,
825,9/23/2022,1:00:00,14.6034,75.484,,,,
826,9/23/2022,1:15:00,14.6034,75.484,,,,
827,9/23/2022,1:30:00,14.6046,75.312,,,,
828,9/23/2022,1:45:00,14.6031,75.312,,,,
829,9/23/2022,2:00:00,14.6017,75.312,,,,
830,9/23/2022,2:15:00,14.6017,75.312,,,,
831,9/23/2022,2:30:00,14.6017,75.312,,,,
832,9/23/2022,2:45:00,14.6031,75.312,,,,
833,9/23/2022,3:00:00,14.6002,75.312,,,,
834,9/23/2022,3:15:00,14.6002,75.312,,,,
835,9/23/2022,3:30:00,14.6002,75.312,,,,
836,9/23/2022,3:45:00,14.6002,75.312,,,,
837,9/23/2022,4:00:00,14.5988,75.312,,,,
838,9/23/2022,4:15:00,14.5973,75.312,,,,
839,9/23/2022,4:30:00,14.5988,75.312,,,,
840,9/23/2022,4:45:00,14.5988,75.312,,,,
841,9/23/2022,5:00:00,14.6017,75.312,,,,
842,9/23/2022,5:15:00,14.6046,75.312,,,,
843,9/23/2022,5:30:00,14.6088,75.312,,,,
844,9/23/2022,5:45:00,14.6102,75.312,,,,
845,9/23/2022,6:00:00,14.6131,75.312,,,,
846,9/23/2022,6:15:00,14.616,75.312,,,,
847,9/23/2022,6:30:00,14.6189,75.312,,,,
848,9/23/2022,6:45:00,14.6218,75.312,,,,
849,9/23/2022,7:00:00,14.626,75.312,,,,
850,9/23/2022,7:15:00,14.6289,75.312,,,,
851,9/23/2022,7:30:00,14.6304,75.312,,,,
852,9/23/2022,7:45:00,14.6318,75.312,,,,
853,9/23/2022,8:00:00,14.6347,75.312,,,,
854,9/23/2022,8:15:00,14.6389,75.312,,,,
855,9/23/2022,8:30:00,14.6418,75.312,,,,
856,9/23/2022,8:45:00,14.6448,75.312,,,,
857,9/23/2022,9:00:00,14.6477,75.312,,,,
858,9/23/2022,9:15:00,14.6491,75.312,,,,
859,9/23/2022,9:30:00,14.6506,75.312,,,,
860,9/23/2022,9:45:00,14.653,75.139,,,,
861,9/23/2022,10:00:00,14.6572,75.139,,,,
862,9/23/2022,10:15:00,14.6601,75.139,,,,
863,9/23/2022,10:30:00,14.6616,75.139,,,,
864,9/23/2022,10:45:00,14.6659,75.139,,,,
865,9/23/2022,11:00:00,14.6688,75.139,,,,
866,9/23/2022,11:15:00,14.673,75.139,,,,
867,9/23/2022,11:30:00,14.673,75.139,,,,
868,9/23/2022,11:45:00,14.6745,75.139,,,,
869,9/23/2022,12:00:00,14.6774,75.139,,,,
870,9/23/2022,12:15:00,14.6759,75.139,,,,
871,9/23/2022,12:30:00,14.6774,75.139,,,,
872,9/23/2022,12:45:00,14.6788,75.139,,,,
873,9/23/2022,13:00:00,14.6774,75.139,,,,
874,9/23/2022,13:15:00,14.6788,75.139,,,,
875,9/23/2022,13:30:00,14.6788,75.139,,,,
876,9/23/2022,13:45:00,14.6774,75.139,,,,
877,9/23/2022,14:00:00,14.6759,75.139,,,,
878,9/23/2022,14:15:00,14.6745,75.139,,,,
879,9/23/2022,14:30:00,14.6716,75.139,,,,
880,9/23/2022,14:45:00,14.6716,75.139,,,,
881,9/23/2022,15:00:00,14.673,75.139,,,,
882,9/23/2022,15:15:00,14.6716,75.139,,,,
883,9/23/2022,15:30:00,14.673,75.139,,,,
884,9/23/2022,15:45:00,14.6703,75.139,,,,
885,9/23/2022,16:00:00,14.6688,75.139,,,,
886,9/23/2022,16:15:00,14.6703,75.139,,,,
887,9/23/2022,16:30:00,14.6703,75.139,,,,
888,9/23/2022,16:45:00,14.6674,75.139,,,,
889,9/23/2022,17:00:00,14.6674,75.139,,,,
890,9/23/2022,17:15:00,14.6659,75.139,,,,
891,9/23/2022,17:30:00,14.6659,75.139,,,,
892,9/23/2022,17:45:00,14.6674,75.139,,,,
893,9/23/2022,18:00:00,14.6649,75.312,,,,
894,9/23/2022,18:15:00,14.6677,75.312,,,,
895,9/23/2022,18:30:00,14.6706,75.312,,,,
896,9/23/2022,18:45:00,14.6735,75.312,,,,
897,9/23/2022,19:00:00,14.6749,75.312,,,,
898,9/23/2022,19:15:00,14.6749,75.312,,,,
899,9/23/2022,19:30:00,14.6778,75.312,,,,
900,9/23/2022,19:45:00,14.6778,75.312,,,,
901,9/23/2022,20:00:00,14.6778,75.312,,,,
902,9/23/2022,20:15:00,14.6835,75.312,,,,
903,9/23/2022,20:30:00,14.6835,75.312,,,,
904,9/23/2022,20:45:00,14.682,75.312,,,,
905,9/23/2022,21:00:00,14.6864,75.312,,,,
906,9/23/2022,21:15:00,14.6907,75.312,,,,
907,9/23/2022,21:30:00,14.6907,75.312,,,,
908,9/23/2022,21:45:00,14.6936,75.312,,,,
909,9/23/2022,22:00:00,14.6993,75.312,,,,
910,9/23/2022,22:15:00,14.6993,75.312,,,,
911,9/23/2022,22:30:00,14.6993,75.312,,,,
912,9/23/2022,22:45:00,14.7007,75.312,,,,
913,9/23/2022,23:00:00,14.7022,75.312,,,,
914,9/23/2022,23:15:00,14.7036,75.312,,,,
915,9/23/2022,23:30:00,14.7022,75.312,,,,
916,9/23/2022,23:45:00,14.7051,75.312,,,,
917,9/23/2022,0:00:00,14.7065,75.312,,,,
918,9/24/2022,0:15:00,14.7051,75.312,,,,
919,9/24/2022,0:30:00,14.7051,75.312,,,,
920,9/24/2022,0:45:00,14.7036,75.312,,,,
921,9/24/2022,1:00:00,14.7004,75.139,,,,
922,9/24/2022,1:15:00,14.6975,75.139,,,,
923,9/24/2022,1:30:00,14.699,75.139,,,,
924,9/24/2022,1:45:00,14.6975,75.139,,,,
925,9/24/2022,2:00:00,14.6946,75.139,,,,
926,9/24/2022,2:15:00,14.6961,75.139,,,,
927,9/24/2022,2:30:00,14.6932,75.139,,,,
928,9/24/2022,2:45:00,14.6932,75.139,,,,
929,9/24/2022,3:00:00,14.6932,75.139,,,,
930,9/24/2022,3:15:00,14.6917,75.139,,,,
931,9/24/2022,3:30:00,14.6917,75.139,,,,
932,9/24/2022,3:45:00,14.6903,75.139,,,,
933,9/24/2022,4:00:00,14.6903,75.139,,,,
934,9/24/2022,4:15:00,14.6888,75.139,,,,
935,9/24/2022,4:30:00,14.6871,74.964,,,,
936,9/24/2022,4:45:00,14.6871,74.964,,,,
937,9/24/2022,5:00:00,14.6886,74.964,,,,
938,9/24/2022,5:15:00,14.6857,74.964,,,,
939,9/24/2022,5:30:00,14.6886,74.964,,,,
940,9/24/2022,5:45:00,14.6886,74.964,,,,
941,9/24/2022,6:00:00,14.6871,74.964,,,,
942,9/24/2022,6:15:00,14.6886,74.964,,,,
943,9/24/2022,6:30:00,14.6871,74.964,,,,
944,9/24/2022,6:45:00,14.6913,74.964,,,,
945,9/24/2022,7:00:00,14.6896,74.791,,,,
946,9/24/2022,7:15:00,14.691,74.791,,,,
947,9/24/2022,7:30:00,14.6952,74.791,,,,
948,9/24/2022,7:45:00,14.6952,74.791,,,,
949,9/24/2022,8:00:00,14.6967,74.791,,,,
950,9/24/2022,8:15:00,14.6996,74.791,,,,
951,9/24/2022,8:30:00,14.6996,74.791,,,,
952,9/24/2022,8:45:00,14.7025,74.791,,,,
953,9/24/2022,9:00:00,14.7068,74.791,,,,
954,9/24/2022,9:15:00,14.7083,74.791,,,,
955,9/24/2022,9:30:00,14.7068,74.791,,,,
956,9/24/2022,9:45:00,14.7078,74.619,,,,
957,9/24/2022,10:00:00,14.7064,74.619,,,,
958,9/24/2022,10:15:00,14.7049,74.619,,,,
959,9/24/2022,10:30:00,14.7049,74.619,,,,
960,9/24/2022,10:45:00,14.7064,74.619,,,,
961,9/24/2022,11:00:00,14.7064,74.619,,,,
962,9/24/2022,11:15:00,14.7035,74.619,,,,
963,9/24/2022,11:30:00,14.7064,74.619,,,,
964,9/24/2022,11:45:00,14.7035,74.619,,,,
965,9/24/2022,12:00:00,14.702,74.619,,,,
966,9/24/2022,12:15:00,14.6988,74.446,,,,
967,9/24/2022,12:30:00,14.6988,74.446,,,,
968,9/24/2022,12:45:00,14.6974,74.446,,,,
969,9/24/2022,13:00:00,14.6959,74.446,,,,
970,9/24/2022,13:15:00,14.6916,74.446,,,,
971,9/24/2022,13:30:00,14.693,74.446,,,,
972,9/24/2022,13:45:00,14.6887,74.446,,,,
973,9/24/2022,14:00:00,14.6859,74.446,,,,
974,9/24/2022,14:15:00,14.683,74.446,,,,
975,9/24/2022,14:30:00,14.6816,74.446,,,,
976,9/24/2022,14:45:00,14.6787,74.446,,,,
977,9/24/2022,15:00:00,14.6743,74.446,,,,
978,9/24/2022,15:15:00,14.6716,74.446,,,,
979,9/24/2022,15:30:00,14.6687,74.446,,,,
980,9/24/2022,15:45:00,14.6643,74.446,,,,
981,9/24/2022,16:00:00,14.6672,74.446,,,,
982,9/24/2022,16:15:00,14.6658,74.446,,,,
